UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07
145682,R,153218702.0,R,191512757.0,R,18210086.0,R,209722843.0,R,362941545.0,R,2037539.0,R,6760000.0,R,13439225.0,R,20199225.0,R,36493831.0,R,18915468.0,R,55409299.0,R,75608524.0,R,55941412.0,R,163699740.0,R,41080455.0,R,0.0,R,28648953.0,R,233429148.0,R,43859071.0,R,0.0,R,252669577.0,R,65017088.0,R,427109.0,R,361972845.0,R,173622172.0,R,7179096.0,R,0.0,R,131722167.0,R,118717127.0,R,13005040.0,R,220424108.0,R,0.0,R,233429148.0,R,18800112,R,308551,R,20545716,R,0,R,0,R,0,R,6110370.0,A,,R,0,A,,R,3525909,R,49290658,R,9249300,R,11480122,R,42318239,R,8172060,R,0,R,0,R,0,R,8325496,R,2886292,R,82431509,R,131722167,R,0.0,R,0.0,R,0.0,R,0,R,0,R,131722167,R,43389519,R,23571037,R,0,R,0,R,10274951,R,2274869,R,6373904,R,2707130,R,7264307,R,3487828,R,22272815,R,7773032,R,11961156,R,11176446.0,R,1741494.0,A,,A,,A,,A,,R,6004029,R,0,R,118717127,R,41555390,R,15288187,R,9905868,R,10636527,R,1222288,R,40108867,1,R,10812331.0,R,0.0,R,0.0,R,265421.0,1,R,-4808302.0,R,12804389.0,R,17410602.0,R,1772118.0,R,8127060.0,R,263799.0,R,2734310.0,R,0.0,R,760612.0,R,802736.0,R,12688517.0,R,727361.0,R,0.0,R,727361.0,R,11961156.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,727361.0,R,727361.0,R,0.0,1,R,26408097.0,R,29428274.0,R,3020177.0,R,180012.0,R,3632158.0,R,-791993.0,R,0.0,R,13005040.0,R,131722167.0,R,13005040.0,R,233429148.0,R,68659408.0,R,43253831.0,R,118717127.0
145707,R,52748084.0,R,29189717.0,R,5572541.0,R,34762258.0,R,87510342.0,R,1637523.0,R,1033373.0,R,3534592.0,R,4567965.0,R,5609759.0,R,7228522.0,R,12838281.0,R,17406246.0,R,17946360.0,R,25319949.0,R,19723775.0,R,0.0,R,8751535.0,R,53795259.0,R,3220750.0,R,0.0,R,51904931.0,R,24363272.0,R,3432164.0,R,82921117.0,R,53731400.0,R,0.0,R,0.0,R,55276060.0,R,49471550.0,R,5804510.0,R,47990749.0,R,0.0,R,53795259.0,R,6153817,R,0,R,0,R,0,R,0,R,0,R,1347551.0,A,,R,866257,A,,R,0,R,8367625,R,1775107,R,21625537,R,9685917,R,6170967,R,0,R,0,R,4630732,R,1909016,R,1111159,R,46908435,R,55276060,R,0.0,R,0.0,R,0.0,R,0,R,0,R,55276060,R,12749576,R,10742003,R,0,R,0,R,451582,R,239663,R,525202,R,398037,R,5048591,R,3082644,R,9282782,R,4341227,R,3596604,R,5294006.0,R,2058615.0,A,,A,,A,,A,,R,12523207,R,1108172,R,49471550,R,21970361,R,9985693,R,2598439,R,2506393,R,144609,R,12266055,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,4372012.0,R,469088.0,R,1064736.0,R,0.0,R,265131.0,R,4694041.0,R,10865008.0,R,7268404.0,R,0.0,R,7268404.0,R,3596604.0,R,1386360.0,R,1386360.0,R,0.0,R,235083.0,R,235083.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,5646961.0,R,5646961.0,R,0.0,2,A,,A,,A,,A,,A,,A,,A,,R,6471907.0,R,54047509.0,R,7615527.0,R,65104833.0,R,47400411.0,R,25319949.0,R,50669485.0
145813,R,345615667.0,R,485310213.0,R,108867295.0,R,594177508.0,R,939793175.0,R,6648711.0,R,16250000.0,R,56484661.0,R,72734661.0,R,154142860.0,R,39463689.0,R,193606549.0,R,266341210.0,R,14090244.0,R,396053273.0,R,168088760.0,R,0.0,R,101868399.0,R,666010432.0,R,60195673.0,R,13146983.0,R,799582405.0,R,121716175.0,R,69539273.0,R,1064180509.0,R,531111684.0,R,6489946.0,R,33868040.0,R,617979477.0,R,603752296.0,R,14227181.0,R,651783251.0,R,0.0,R,666010432.0,R,193217089,R,19012814,R,10674791,R,2712216,R,64587,R,2647629,R,99358151.0,R,0.0,R,3064099,R,0.0,R,23317828,R,351356988,R,0,R,78242400,R,0,R,36454618,R,56678758,R,0,R,5183444,R,15265161,R,68222456,R,260046837,R,611403825,R,5951995.0,R,623657.0,R,0.0,R,0,R,6575652,R,617979477,R,176608186,R,116596081,R,37542135,R,19780263,R,23876252,R,6345304,R,34276193,R,21180244,R,64581361,R,30216838,R,69090248,R,30091085,R,70318008,R,117016316.0,R,34637112.0,R,0.0,R,0.0,R,0.0,R,0.0,R,10443597,R,0,R,603752296,R,258846927,R,-19908322,R,45769874,R,32034745,R,5858833,R,281150239,2,A,,A,,A,,A,,1,R,-71561000.0,R,11246387.0,R,13868824.0,R,5384357.0,R,33929540.0,R,1402203.0,R,60568160.0,R,0.0,R,1320.0,R,70506275.0,R,166407498.0,R,86219185.0,R,9870305.0,R,96089490.0,R,70318008.0,R,33929540.0,R,27609629.0,R,6319911.0,R,1402203.0,R,1141021.0,R,261182.0,R,51580319.0,R,50229706.0,R,1350613.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,9177428.0,R,7238829.0,R,1938599.0,1,R,204784271.0,R,224309967.0,R,19525696.0,R,9630236.0,R,21850273.0,R,-11954813.0,R,0.0,R,23053067.0,R,654450657.0,R,36143035.0,R,961676675.0,R,306460832.0,R,123023379.0,R,631397590.0
145831,R,50906481.0,R,54266913.0,R,8488843.0,R,62755756.0,R,113662237.0,R,652164.0,R,0.0,R,7293634.0,R,7293634.0,R,0.0,R,6430026.0,R,6430026.0,R,13723660.0,R,14042272.0,R,60130749.0,R,10279141.0,R,0.0,R,16138579.0,R,86548469.0,R,11421517.0,R,0.0,R,85249455.0,R,18679916.0,R,4376356.0,R,119727244.0,R,59722377.0,R,2750889.0,R,0.0,R,43183137.0,R,39482698.0,R,3700439.0,R,82848030.0,R,0.0,R,86548469.0,R,6899737,R,0,R,0,R,0,R,0,R,0,R,205715.0,A,,R,312702,A,,R,945356,R,8363510,R,0,R,10410544,R,14574070,R,5867783,R,0,R,0,R,1784133,R,2183097,R,0,R,34819627,R,43183137,R,0.0,R,0.0,R,0.0,R,0,R,0,R,43183137,R,12885954,R,8783074,R,0,R,0,R,1098769,R,474862,R,1462265,R,1211859,R,2202229,R,1766459,R,6936932,R,2454354,R,4642124,R,2282325.0,R,360687.0,A,,A,,A,,A,,R,7972100,R,1072461,R,39482698,R,16123756,R,5815621,R,7489825,R,4918848,R,0,R,5134648,1,R,5507201.0,R,86052840.0,R,0.0,R,54630.0,1,R,-1792573.0,R,4614427.0,R,6335503.0,R,597534.0,R,3284564.0,R,110875.0,R,1313412.0,Z,0.0,R,728959.0,R,1087765.0,R,6525575.0,R,1883451.0,R,0.0,R,1883451.0,R,4642124.0,R,1651018.0,R,1651018.0,R,0.0,R,110875.0,R,110875.0,R,0.0,R,121558.0,R,121558.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2,A,,A,,A,,A,,A,,A,,A,,R,3700439.0,R,43183137.0,R,3700439.0,R,86548469.0,R,26417720.0,R,0.0,R,39482698.0
146205,R,38180151.0,R,59950386.0,R,26587908.0,R,86538294.0,R,124718445.0,R,1816436.0,R,4526379.0,R,4949249.0,R,9475628.0,R,15678534.0,R,14784042.0,R,30462576.0,R,39938204.0,R,27872725.0,R,46811403.0,R,25188782.0,R,0.0,R,-13276233.0,R,58723952.0,R,6688200.0,R,0.0,R,95445503.0,R,11252335.0,R,1069623.0,R,114455661.0,R,55042462.0,R,537187.0,R,0.0,R,54935700.0,R,46928903.0,R,8006797.0,R,50717155.0,R,0.0,R,58723952.0,R,4794768,R,116896,R,0,R,108350,R,108350,R,0,R,1046142.0,A,,R,83511,A,,R,184328,R,6333995,R,0,R,6464643,R,17569579,R,9314910,R,12194396,R,0,R,807104,R,1888771,R,0,R,48239403,R,54573398,R,127907.0,R,234395.0,R,0.0,R,0,R,362302,R,54935700,R,12240270,R,7562616,R,0,R,0,R,3898321,R,1922469,R,3538908,R,1893557,R,4307476,R,2630429,R,12031987,R,3825581,R,4638256,R,2169767.0,R,684849.0,A,,A,,A,,A,,R,4103918,R,0,R,46928903,R,18519501,R,8151075,R,5367827,R,3370246,R,653683,R,10866571,2,A,,A,,A,,A,,1,R,-1900125.0,R,13103785.0,R,9513889.0,R,1353058.0,R,5706583.0,R,1056896.0,R,260416.0,R,0.0,R,0.0,R,3348604.0,R,10372499.0,R,5730358.0,R,3885.0,R,5734243.0,R,4638256.0,R,2186888.0,R,2186888.0,R,0.0,R,355309.0,R,355309.0,R,0.0,R,18317.0,R,18317.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3173729.0,R,3169844.0,R,3885.0,1,R,8924514.0,R,9721085.0,R,796571.0,R,142485.0,R,1005756.0,R,-351670.0,R,0.0,R,5377058.0,R,56022671.0,R,6552495.0,R,84046429.0,R,37874454.0,R,17048635.0,R,50645613.0
146278,R,41211628.0,R,29453659.0,R,1646839.0,R,31100498.0,R,72312126.0,R,569119.0,R,1335000.0,R,3308847.0,R,4643847.0,R,4780000.0,R,4281959.0,R,9061959.0,R,13705806.0,R,13598567.0,R,26140314.0,R,15378817.0,R,0.0,R,4057741.0,R,45576872.0,R,4703952.0,R,0.0,R,47464841.0,R,10007998.0,R,45774.0,R,62222565.0,R,31928189.0,R,0.0,R,0.0,R,30469440.0,R,24981456.0,R,5487984.0,R,40309094.0,R,-220206.0,R,45576872.0,R,8120267,R,0,R,0,R,0,R,0,R,0,R,1155541.0,A,,R,0,A,,R,118661,R,9394469,R,0,R,1020554,R,8719494,R,6419860,R,3458871,R,10000,R,0,R,1446192,R,0,R,21074971,R,30469440,R,0.0,R,0.0,R,0.0,R,0,R,0,R,30469440,R,10562564,R,5214756,R,0,R,0,R,1290649,R,783757,R,1530788,R,552752,R,2718544,R,1684452,R,5764114,R,2264685,R,1212982,R,1901815.0,R,418520.0,A,,A,,A,,A,,R,0,R,0,R,24981456,R,10918922,R,3112261,R,1141774,R,2389355,R,202983,R,7216161,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,3398172.0,R,202040.0,R,1409105.0,R,33653.0,R,1127030.0,R,1.0,R,6170001.0,R,4957019.0,R,0.0,R,4957019.0,R,1212982.0,R,3312221.0,R,3312221.0,R,0.0,R,202040.0,R,202040.0,R,0.0,R,1409105.0,R,1409105.0,R,0.0,R,33653.0,R,33653.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,R,0.0,R,0.0,1,R,3624599.0,R,3759240.0,R,134641.0,R,134641.0,R,0.0,R,0.0,R,0.0,R,5729773.0,R,32949234.0,R,5729773.0,R,45576872.0,R,0.0,R,0.0,R,27461250.0
146296,R,118631080.0,R,203867598.0,R,57912347.0,R,261779945.0,R,380411025.0,R,2518848.0,R,13221210.0,R,30819507.0,R,44040717.0,R,109066300.0,R,0.0,R,109066300.0,R,153107017.0,R,27411537.0,R,104187956.0,R,17975347.0,Z,0.0,R,80248016.0,R,202411319.0,R,27673345.0,Z,0.0,R,288245129.0,R,34202790.0,R,3457147.0,R,353578411.0,R,155812536.0,R,6101723.0,Z,0.0,R,191587721.0,R,165606197.0,R,25981524.0,R,176429795.0,R,0.0,R,202411319.0,R,24941776,Z,0,Z,0,Z,0,Z,0,Z,0,R,4670652.0,A,,R,1115085,A,,R,3029459,R,33756972,Z,0,R,4363686,R,76283165,R,20346716,R,51259452,Z,0,R,0,R,5577730,R,0,R,157830749,R,191587721,Z,0.0,Z,0.0,R,0.0,R,0,R,0,R,191587721,R,86096411,R,41069509,Z,0,Z,0,R,5437900,R,1109890,R,10667671,R,3083388,R,16941947,R,7256845,R,30869407,R,9457692,R,7244025,R,7949161.0,R,1715456.0,A,,A,,A,,A,,R,399675,R,0,R,165606197,R,63692780,R,17306691,R,18697484,R,15302671,R,3630015,R,46976556,2,A,,A,,A,,A,,1,R,-7783611.0,R,20833583.0,R,27411537.0,R,2518848.0,R,11913705.0,R,313376.0,R,5168472.0,R,430543.0,Z,0.0,R,5466864.0,R,23292960.0,R,16048935.0,R,0.0,R,16048935.0,R,7244025.0,R,4983057.0,R,4983057.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,5168471.0,R,5168471.0,R,0.0,R,430543.0,R,430543.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,5466864.0,R,5466864.0,R,0.0,1,R,28310458.0,R,31526362.0,R,3215904.0,R,1568639.0,R,2950101.0,R,-1302836.0,R,0.0,R,29951667.0,R,197727022.0,R,29951667.0,R,239862177.0,R,103386854.0,R,93152987.0,R,167775355.0
146348,R,54847462.0,R,43158210.0,R,0.0,R,43158210.0,R,98005672.0,R,362392.0,R,2875000.0,R,8378851.0,R,11253851.0,R,10091995.0,R,5499050.0,R,15591045.0,R,26844896.0,R,14781382.0,R,33559718.0,R,8573130.0,Z,0.0,R,14608938.0,R,56741786.0,R,5922135.0,Z,0.0,R,68155026.0,R,27740108.0,R,799922.0,R,102617191.0,R,59458981.0,Z,0.0,Z,0.0,R,46827565.0,R,42507744.0,R,4319821.0,R,52404580.0,R,17385.0,R,56741786.0,R,8515106,Z,0,Z,0,Z,0,Z,0,Z,0,R,1095203.0,A,,Z,0,A,,R,2079039,R,11689348,Z,0,R,4539357,R,15359081,R,8152452,R,5023191,Z,0,R,0,R,1197247,R,866889,R,35138217,R,46827565,R,0.0,R,0.0,R,0.0,R,0,R,0,R,46827565,R,14462843,R,7350786,R,0,R,0,R,3375172,R,1380319,R,3904066,R,1387981,R,3174673,R,1510883,R,10514169,R,3177311,R,3126699,R,3950122.0,R,434629.0,A,,A,,A,,A,,R,0,R,0,R,42507744,R,15241909,R,6528489,R,5159446,R,2759386,R,655221,R,12163293,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,4082126.0,R,56085.0,R,1653517.0,Z,0.0,Z,0.0,R,2586059.0,R,8377787.0,R,5251088.0,R,0.0,R,5251088.0,R,3126699.0,R,1511179.0,R,1511179.0,R,0.0,R,660.0,R,660.0,R,0.0,R,1653517.0,R,1653517.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2085732.0,R,2085732.0,R,0.0,1,R,8632698.0,R,9700282.0,R,1067584.0,R,737128.0,R,956596.0,R,-626141.0,R,1.0,R,4319821.0,R,46827565.0,R,5479582.0,R,56741786.0,R,34228477.0,R,0.0,R,42507744.0
146366,R,53928759.0,R,66021730.0,R,9382298.0,R,75404028.0,R,129332787.0,R,721264.0,R,1540000.0,R,5617236.0,R,7157236.0,R,36142855.0,R,6089952.0,R,42232807.0,R,49390043.0,R,19787213.0,R,41312454.0,R,14013060.0,R,0.0,R,5551281.0,R,60876795.0,R,6100913.0,R,6896338.0,R,84916318.0,R,10403769.0,R,7811596.0,R,116128934.0,R,40724905.0,R,0.0,R,0.0,R,48382446.0,R,40504935.0,R,7877511.0,R,53433071.0,R,-433787.0,R,60876795.0,R,6160138,R,0,R,0,R,0,R,0,R,0,R,609894.0,A,,R,0,A,,R,0,R,6770032,R,0,R,0,R,12579543,R,7495124,R,18540775,R,0,R,0,R,2044320,R,342551,R,41002313,R,47772345,R,0.0,R,610101.0,R,0.0,R,0,R,610101,R,48382446,R,13883112,R,8924868,R,0,Z,0,R,50545,R,33107,R,3588044,R,1707458,R,4001555,R,1733136,R,5860989,R,2743729,R,6160138,R,1566902.0,R,627556.0,A,,A,,A,,A,,R,5393650,R,1469704,R,40504935,R,17239558,R,6754204,R,3493733,R,2615156,R,1493193,R,8909091,1,R,85961.0,R,0.0,R,0.0,R,85961.0,1,R,-1692600.0,R,5343163.0,R,7094939.0,R,635303.0,R,4394388.0,R,484153.0,R,292722.0,R,0.0,R,0.0,R,7835837.0,R,13007100.0,R,6846962.0,R,0.0,R,6846962.0,R,6160138.0,R,4394011.0,R,4394011.0,R,0.0,R,484153.0,R,484153.0,Z,0.0,R,292722.0,R,292722.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,545070.0,R,545070.0,Z,0.0,R,1131006.0,R,1131006.0,R,0.0,1,R,11907636.0,R,12246199.0,R,338563.0,R,0.0,R,0.0,R,0.0,R,338563.0,R,7267409.0,R,49253186.0,R,8216073.0,R,64854049.0,R,26088670.0,R,41312454.0,R,41396581.0
146418,R,51399382.0,R,69330933.0,R,276292.0,R,69607225.0,R,121006607.0,R,436434.0,R,3965815.0,R,6401112.0,R,10366927.0,R,46400163.0,R,6379677.0,R,52779840.0,R,63146767.0,R,16307940.0,R,29915256.0,R,10904540.0,R,0.0,R,1168538.0,R,41988334.0,R,13875042.0,R,1145215.0,R,100221744.0,R,17522027.0,R,156292.0,R,132920320.0,R,65322798.0,R,2009703.0,R,0.0,R,47131886.0,R,43299141.0,R,3832745.0,R,38155589.0,R,0.0,R,41988334.0,R,7968986,R,2423484,R,2557228,R,0,R,0,R,0,R,747420.0,A,,R,0,A,,R,363170,R,14060288,R,0,R,8147460,R,18770891,R,4207614,R,0,R,0,R,0,R,1081690,R,863943,R,33071598,R,47131886,R,0.0,R,0.0,R,0.0,R,0,R,0,R,47131886,R,11778651,R,6713808,R,0,R,0,R,2687287,R,750123,R,3638256,R,2383932,R,11088994,R,2243396,R,8835891,R,3417520,R,0,R,1566505.0,R,729883.0,A,,A,,A,,A,,R,3703557,R,0,R,43299141,R,16238662,R,8955123,R,3931808,R,5914502,R,1448163,R,6810883,2,A,,A,,A,,A,,1,R,3703557.0,R,4702199.0,R,6715145.0,R,172703.0,R,4150249.0,R,840717.0,R,1788646.0,R,0.0,R,0.0,R,1334611.0,R,8114223.0,R,8114223.0,R,0.0,R,8114223.0,R,0.0,R,4150249.0,R,4150249.0,R,0.0,R,840717.0,R,840717.0,R,0.0,R,1788646.0,R,1788646.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1334611.0,R,1334611.0,R,0.0,1,R,3536738.0,R,3622750.0,R,86012.0,R,66905.0,R,0.0,R,0.0,R,19107.0,R,3832745.0,R,48358025.0,R,3832745.0,R,41988334.0,R,1118538.0,R,50365978.0,R,44525280.0
146472,R,146234613.0,R,214082042.0,R,49683435.0,R,263765477.0,R,410000090.0,R,4438756.0,R,15775495.0,R,21627685.0,R,37403180.0,R,98010690.0,R,580000.0,R,98590690.0,R,135993870.0,R,75534528.0,R,155042000.0,R,26980921.0,R,13619748.0,R,7267779.0,R,202910448.0,R,28738700.0,R,0.0,R,298339491.0,R,70868669.0,R,533110.0,R,398479970.0,R,171483670.0,R,3363240.0,R,0.0,R,191907399.0,R,185686994.0,R,6220405.0,R,196690038.0,R,5.0,R,202910448.0,R,27303430,R,0,R,0,R,0,R,0,R,0,R,6137680.0,A,,R,0,A,,R,1309208,R,34750318,R,0,R,33138208,R,85463791,R,15772196,R,10815802,R,0,R,0,R,6308612,R,3699123,R,155197732,R,189948050,R,1959349.0,R,0.0,R,0.0,R,0,R,1959349,R,191907399,R,65704631,R,47670812,R,0,R,0,R,10113388,R,4774376,R,3427236,R,3079069,R,13010826,R,9298547,R,39209280,R,11816853,R,14240716,R,6898523.0,R,1498629.0,A,,A,,A,,A,,R,33082394,R,7564821,R,185686994,R,85703107,R,29584596,R,14633547,R,15483950,R,2091253,R,38190541,2,A,,A,,A,,A,,1,R,87431.0,R,37836347.0,R,3806454.0,R,4438756.0,R,13621991.0,R,1974519.0,R,5259827.0,R,0.0,R,3505419.0,R,0.0,R,24361756.0,R,9823982.0,R,297058.0,R,10121040.0,R,14240716.0,R,3879946.0,R,3657028.0,R,222918.0,R,551802.0,R,530089.0,R,21713.0,R,2357808.0,R,2353162.0,R,4646.0,R,0.0,R,0.0,R,0.0,R,3331484.0,R,3283703.0,R,47781.0,R,0.0,R,0.0,R,0.0,1,R,3133345.0,R,3418374.0,R,285029.0,R,290434.0,R,73702.0,R,-79107.0,R,0.0,R,-6454252.0,R,171111339.0,R,-3425060.0,R,283053060.0,R,97605080.0,R,72599647.0,R,175914222.0
146506,R,127684117.0,R,97335303.0,R,0.0,R,97335303.0,R,225019420.0,R,1090879.0,R,6185000.0,R,7568306.0,R,13753306.0,R,8650000.0,R,11405509.0,R,20055509.0,R,33808815.0,R,35397305.0,R,77900922.0,R,1080693.0,R,0.0,R,77922564.0,R,156904179.0,R,5013637.0,R,0.0,R,135560375.0,R,13610829.0,R,7829875.0,R,162014716.0,R,67720074.0,R,0.0,R,0.0,R,85477859.0,R,73731986.0,R,11745873.0,R,141949181.0,R,3209125.0,R,156904179.0,R,7752414,R,0,R,7149504,R,0,R,0,R,0,R,1881583.0,A,,R,0,A,,R,2106333,R,18889834,R,0,R,885463,R,0,R,10731600,R,18443998,R,4627118,R,0,R,3977745,R,25004784,R,63670708,R,82560542,R,0.0,R,0.0,R,0.0,R,2917317,R,2917317,R,85477859,R,27674672,R,13224254,R,0,R,0,R,4575866,R,1070141,R,1275345,R,459823,R,4277309,R,1251620,R,11280974,R,7178482,R,3787838,R,3003265.0,R,0.0,A,,A,,A,,A,,R,17856717,R,0,R,73731986,R,23184320,R,26353418,R,3933294,R,4368681,R,4803880,R,11088393,1,R,10417258.0,R,29078053857.0,R,35397305.0,R,1090879.0,2,A,,A,,A,,A,,R,5480918.0,R,146820.0,R,702499.0,R,0.0,R,0.0,R,3190564.0,R,9520801.0,R,5732963.0,R,0.0,R,5732963.0,R,3787838.0,R,5732963.0,R,5732963.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,1,R,8.0,R,9.0,R,1.0,R,1.0,R,1.0,R,0.0,R,-1.0,R,7662906.0,R,85769667.0,R,14081156.0,R,139290299.0,R,36082365.0,R,0.0,R,73731986.0
146603,R,92586863.0,R,120218540.0,R,37919977.0,R,158138517.0,R,250725380.0,R,1573013.0,R,12636970.0,R,13641277.0,R,26278247.0,R,62094848.0,R,9355656.0,R,71450504.0,R,97728751.0,R,27747784.0,R,84655785.0,R,44325356.0,Z,0.0,R,-2159283.0,R,126821858.0,R,23617927.0,Z,0.0,R,184046566.0,R,16087065.0,R,2455667.0,R,226207225.0,R,99603879.0,R,2041911.0,Z,0.0,R,85179607.0,R,62678462.0,R,22501145.0,R,110500872.0,R,-6180159.0,R,126821858.0,R,6229752,Z,0,Z,0,Z,0,Z,0,Z,0,R,802947.0,A,,Z,0,A,,R,871314,R,7904013,Z,0,R,2014079,R,33537784,R,15235492,R,21669884,Z,0,R,559589,R,4174296,R,0,R,77191124,R,85095137,Z,0.0,R,84470.0,Z,0.0,R,0,R,84470,R,85179607,R,21133101,R,10950852,Z,0,Z,0,R,8250407,R,3261024,R,4634868,R,1896493,R,5146598,R,2407943,R,13545108,R,4334918,R,3174383,R,3150563.0,R,711214.0,A,,A,,A,,A,,R,3643434,R,0,R,62678462,R,23562444,R,4030723,R,8546555,R,4931767,R,3558965,R,18048008,2,A,,A,,A,,A,,1,R,457953.0,R,7615865.0,R,11670391.0,R,288753.0,R,4255830.0,R,96927.0,R,0.0,Z,0.0,R,1124350.0,R,430461.0,R,5907568.0,R,2733185.0,R,0.0,R,2733185.0,R,3174383.0,R,1291219.0,R,1291219.0,R,0.0,R,29408.0,R,29408.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1412558.0,R,1412558.0,R,0.0,2,A,,A,,A,,A,,A,,A,,A,,R,-51046544.0,R,75271543.0,R,16320986.0,R,110500872.0,R,126821858.0,R,25466692.0,R,59035027.0
