UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07
184481,R,100185398.0,R,90253327.0,R,13366442.0,R,103619769.0,R,203805167.0,R,7637530.0,R,439974.0,R,15345845.0,R,15785819.0,R,830000.0,R,39558756.0,R,40388756.0,R,56174575.0,R,32418148.0,R,102382766.0,R,43293598.0,R,0.0,R,-22826390.0,R,122849974.0,R,4081614.0,R,0.0,R,131736220.0,R,55790484.0,R,10849795.0,R,202458113.0,R,98838344.0,R,0.0,R,0.0,R,133243905.0,R,92294549.0,R,40949356.0,R,81900618.0,R,0.0,R,122849974.0,R,24676680,R,2999132,R,1502980,R,1664724,R,1664724,Z,0,R,1088656.0,A,,R,0,A,,R,1953636,R,33885808,R,0,R,10178770,R,14700000,R,40129357,R,5857165,R,77500,R,20447,R,29878,R,2203226,R,73196343,R,107082151,R,26161754.0,R,0.0,R,0.0,R,0,R,26161754,R,133243905,R,17665835,R,15761778,R,0,R,0,R,1017955,R,613243,R,1640404,R,1151494,R,20386237,R,5981086,R,20081614,R,7269407,R,14547,R,0.0,R,0.0,A,,A,,A,,A,,R,31487957,R,3814118,R,92294549,R,34591126,R,11846290,R,6481012,R,3340078,R,74549,R,35961494,1,R,6766355.0,R,27301746.0,R,25823592.0,R,3396580.0,1,R,3415538.0,R,12257010.0,R,6594556.0,R,4188988.0,R,15172649.0,R,588647.0,R,5857165.0,R,77500.0,R,0.0,R,0.0,R,21695961.0,R,21681414.0,R,0.0,R,21681414.0,R,14547.0,R,15172649.0,R,15172649.0,R,0.0,R,588647.0,R,588647.0,R,0.0,R,5857165.0,R,5857165.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,62953.0,R,62953.0,R,0.0,2,A,,A,,A,,A,,A,,A,,A,,R,40949356.0,R,133243905.0,R,40949356.0,R,122849974.0,R,203805167.0,R,56174575.0,R,92294549.0
184782,R,252354722.0,R,1029997108.0,R,275416780.0,R,1305413888.0,R,1557768610.0,R,61535188.0,R,26247753.0,R,115481276.0,R,141729029.0,R,775407086.0,R,379267117.0,R,1154674203.0,R,1296403232.0,R,194694994.0,R,188793130.0,R,29244271.0,Z,0.0,R,-89831829.0,R,128205572.0,R,117398254.0,Z,0.0,R,1409282632.0,R,109561842.0,R,60341620.0,R,1696584348.0,R,666587240.0,Z,0.0,R,0.0,R,737457762.0,R,728812704.0,R,8645058.0,R,115155946.0,R,4404568.0,R,128205572.0,R,228850822,R,23127735,R,19210432,R,1348308,R,0,R,1348308,R,55621567.0,R,0.0,R,0,R,0.0,R,66405988,R,394564852,R,0,R,235693461,R,0,R,65141696,R,30312141,R,0,R,13844804,R,-5970039,R,3717324,R,342739387,R,737304239,R,0.0,R,153523.0,R,0.0,R,0,R,153523,R,737457762,R,256465822,R,123358881,R,35604356,R,10336261,R,23196784,R,4849696,R,75576981,R,28523405,R,49636308,R,20530259,R,135693741,R,48833365,R,47362594,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,105276118,R,34116852,R,728812704,R,270548719,R,128491076,R,39576731,R,61910648,R,37757141,R,190528389,1,R,-17738301.0,R,276489837.0,R,55712665.0,R,46967537.0,1,R,5621231.0,R,0.0,R,0.0,R,0.0,R,23628202.0,R,705344.0,R,30312141.0,Z,0.0,Z,0.0,R,57953424.0,R,112599111.0,R,65236517.0,R,0.0,R,65236517.0,R,47362594.0,R,23628202.0,R,23628202.0,R,0.0,R,705344.0,R,705344.0,R,0.0,R,30312141.0,R,30312141.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,10590830.0,R,10590830.0,R,0.0,1,R,342466607.0,R,353756210.0,R,11289603.0,R,37903303.0,R,-16928346.0,R,-9685354.0,R,0.0,R,-15788445.0,R,734944167.0,R,6307551.0,R,769594256.0,R,354593060.0,R,825405697.0,R,730424085.0
184791,R,39550880.0,R,117945620.0,R,1702615.0,R,119648235.0,R,159199115.0,R,14247922.0,R,971188.0,R,15090723.0,R,16061911.0,R,7484485.0,R,40672698.0,R,48157183.0,R,64219094.0,R,20744339.0,R,111636245.0,R,1098269.0,Z,0.0,R,-24250910.0,R,88483604.0,R,3114027.0,R,5788603.0,R,127237712.0,R,138034389.0,R,15555883.0,R,289730614.0,R,50411100.0,R,0.0,R,114319514.0,R,85893514.0,R,62861301.0,R,23032213.0,R,73329539.0,R,-7878148.0,R,88483604.0,R,14773265,R,1102523,R,525770,R,10229,R,10229,Z,0,R,857329.0,A,,Z,0,A,,R,0,R,17269116,R,10792236,R,12806140,R,8843000,R,14361267,R,3009204,R,0,R,0,R,26432,R,0,R,49838279,R,67107395,R,18574947.0,R,0.0,R,0.0,R,211172,R,18786119,R,85893514,R,21501554,R,14413233,R,0,R,0,R,938573,R,260941,R,3125557,R,1916143,R,10033100,R,5547642,R,12909086,R,3384064,R,8410621,R,59082.0,R,9242.0,A,,A,,A,,A,,R,5883728,R,35058,R,62861301,R,25566323,R,13510039,R,5208573,R,4051520,R,129570,R,14395276,1,R,-1197466.0,R,13838180.0,R,8849239.0,R,2709183.0,1,R,7080949.0,R,22910820.0,R,10493936.0,R,11538739.0,R,6614687.0,R,7717443.0,R,3009204.0,Z,0.0,Z,0.0,R,0.0,R,17341334.0,R,8895655.0,R,35058.0,R,8930713.0,R,8410621.0,R,7347437.0,R,7347437.0,R,0.0,R,0.0,R,0.0,Z,0.0,R,1289501.0,R,1289501.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,293775.0,R,258717.0,R,35058.0,1,R,2708293.0,R,2718293.0,R,10000.0,R,10000.0,R,0.0,R,0.0,R,0.0,R,4459266.0,R,67318567.0,R,23032213.0,R,86500828.0,R,1098269.0,R,7713780.0,R,62861301.0
184995,R,72811662.0,R,131351750.0,R,66924.0,R,131418674.0,R,204230336.0,R,5001451.0,R,796568.0,R,6503313.0,R,7299881.0,R,17520101.0,R,721209.0,R,18241310.0,R,25541191.0,R,9476746.0,R,131351750.0,Z,0.0,R,67596.0,R,42794504.0,R,174213850.0,R,12107648.0,R,0.0,R,155784040.0,R,9978421.0,R,2903702.0,R,180773811.0,R,49422061.0,R,0.0,R,0.0,R,108020766.0,R,95943207.0,R,12077559.0,R,162136291.0,R,0.0,R,174213850.0,R,4843338,R,31215374,R,8559074,R,981364,R,191747,R,789617,R,111480.0,A,,R,0,A,,R,353985,R,46064615,R,0,R,8824897,R,19176161,R,18608508,R,0,R,0,R,0,R,119143,R,12330519,R,59059228,R,105123843,R,759470.0,R,0.0,R,0.0,R,2137453,R,2896923,R,108020766,R,36960302,R,19454621,R,0,R,0,R,0,R,0,R,5895420,R,2904841,R,6051686,R,3835695,R,24246782,R,8195973,R,18164082,R,394761.0,R,0.0,A,,A,,A,,A,,R,4230174,R,0,R,95943207,R,34391130,R,8392064,R,5845020,R,5899596,R,119143,R,41296254,1,R,2698715.0,R,15428792.0,R,9476746.0,R,5001451.0,2,A,,A,,A,,A,,R,18608507.0,R,15682275.0,R,7063579.0,R,16615.0,R,142667.0,R,3052238.0,R,44565881.0,R,26401799.0,R,0.0,R,26401799.0,R,18164082.0,R,18608507.0,R,18608507.0,R,0.0,R,273293.0,R,273293.0,R,0.0,R,3790470.0,R,3790470.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3729529.0,R,3729529.0,R,0.0,2,A,,A,,A,,A,,A,,A,,A,,R,11318089.0,R,107261296.0,R,12077559.0,R,174213850.0,R,42794504.0,R,0.0,R,95943207.0
185129,R,39503834.0,R,228025174.0,R,63886372.0,R,291911546.0,R,331415380.0,R,23668359.0,R,1667179.0,R,37087248.0,R,38754427.0,R,154574228.0,R,180376887.0,R,334951115.0,R,373705542.0,R,44245549.0,R,79019460.0,R,4111429.0,R,329797.0,R,-146328038.0,R,-62867352.0,R,45880591.0,R,5824504.0,R,278546668.0,R,25319575.0,R,10952251.0,R,366523589.0,R,169374517.0,R,0.0,R,30876103.0,R,161561397.0,R,161118604.0,R,442793.0,R,-61129210.0,R,-2180935.0,R,-62867352.0,R,48717504,R,3712398,R,16231108,R,345682,R,0,R,345682,R,2926791.0,R,0.0,R,0,R,0.0,R,3973471,R,75906954,R,0,R,52659140,R,0,R,15199697,R,0,R,0,R,0,R,40776,R,15573546,R,83473159,R,159380113,R,0.0,R,0.0,R,0.0,R,2181284,R,2181284,R,161561397,R,59454782,R,48994082,R,30802,R,25815,R,0,R,0,R,7871216,R,6434829,R,22324710,R,14255099,R,23664554,R,12117345,R,9466791,R,2487176.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,35818573,R,0,R,161118604,R,81827170,R,11093019,R,13604610,R,10529418,R,8424643,R,35639744,1,R,-10763326.0,R,119341597.0,R,29572756.0,R,14865323.0,2,A,,A,,A,,A,,R,15199697.0,R,2276410.0,R,14809077.0,R,345682.0,R,0.0,R,20663536.0,R,53294402.0,R,43827611.0,R,0.0,R,43827611.0,R,9466791.0,R,15199697.0,R,15199697.0,R,0.0,R,1440899.0,R,1440899.0,R,0.0,R,14537692.0,R,14537692.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,12649323.0,R,12649323.0,R,0.0,1,R,16873422.0,R,15314302.0,R,-1559120.0,R,210707.0,R,-1813153.0,R,-362788.0,R,406114.0,R,-1738142.0,R,151954155.0,R,-1738142.0,R,-62867352.0,R,79019460.0,R,158051427.0,R,163299539.0
185262,R,207877934.0,R,526382517.0,R,32968809.0,R,559351326.0,R,767229260.0,R,33367277.0,R,13578834.0,R,29015267.0,R,42594101.0,R,274608995.0,R,104707925.0,R,379316920.0,R,421911021.0,R,70204548.0,R,246459728.0,R,30184999.0,Z,0.0,R,31836241.0,R,308480968.0,R,54343168.0,R,10755792.0,R,716031970.0,R,49738972.0,R,19616374.0,R,850486276.0,R,293526532.0,R,0.0,R,0.0,R,318357741.0,R,300439554.0,R,17918187.0,R,290562781.0,R,0.0,R,308480968.0,R,100640203,R,3407746,R,4766543,R,0,R,0,R,0,R,13415444.0,R,0.0,R,0,R,0.0,R,8423072,R,130653008,R,0,R,96707027,R,0,R,67764135,R,22579203,R,0,R,2408158,R,-1839165,R,1,R,187619359,R,318272367,R,0.0,R,85374.0,R,0.0,R,0,R,85374,R,318357741,R,134813376,R,66573527,R,7381450,R,1994749,R,7460967,R,2719602,R,8169150,R,2367001,R,42074021,R,14670916,R,61442176,R,18852651,R,31291497,R,20458374.0,R,2127119.0,R,0.0,R,0.0,R,0.0,R,0.0,R,-12651457,R,0,R,300439554,R,109305565,R,41228020,R,34004453,R,24783118,R,12621210,R,78497188,1,R,-15150887.0,R,102693276.0,R,33208701.0,R,11905122.0,1,R,2499430.0,R,0.0,R,0.0,R,0.0,R,24116584.0,R,21495814.0,R,22797249.0,R,0.0,R,1991340.0,R,14545008.0,R,84945995.0,R,53255411.0,R,399087.0,R,53654498.0,R,31291497.0,R,24116584.0,R,24116584.0,R,0.0,R,1116612.0,R,1116612.0,R,0.0,R,22797250.0,R,22680422.0,R,116828.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,5624052.0,R,5341793.0,R,282259.0,1,R,74803771.0,R,66447526.0,R,-8356245.0,R,0.0,R,-8129197.0,R,0.0,R,-227048.0,R,6373774.0,R,263173004.0,R,-4457034.0,R,531208882.0,R,248404474.0,R,281855555.0,R,257071969.0
185509,R,31990265.0,R,84538113.0,R,5653867.0,R,90191980.0,R,122182245.0,R,2010793.0,R,0.0,R,15418192.0,R,15418192.0,R,0.0,R,23795175.0,R,23795175.0,R,39213367.0,R,11825705.0,R,84501242.0,R,840958.0,R,179878.0,R,-12368112.0,R,73153966.0,R,6901395.0,R,0.0,R,115869840.0,R,15711420.0,R,4204985.0,R,142687640.0,R,58149527.0,R,0.0,R,0.0,R,83689155.0,R,81909810.0,R,1779345.0,R,67254353.0,R,4120268.0,R,73153966.0,R,22397790,R,5008252,R,3115849,R,197702,R,197702,R,0,R,952165.0,A,,R,0,A,,R,2576043,R,34247801,R,0,R,7433816,R,18592000,R,15439747,R,2920032,R,0,R,0,R,-11345,R,1153932,R,45528182,R,79775983,R,0.0,R,3913172.0,R,0.0,R,0,R,3913172,R,83689155,R,31152124,R,20141557,R,0,R,0,R,2709576,R,1575666,R,4041909,R,3109730,R,5639234,R,3343184,R,22407268,R,4824473,R,4267453,R,307904.0,R,118621.0,A,,A,,A,,A,,R,11384342,R,2636614,R,81909810,R,35749845,R,11355455,R,7389250,R,3982320,R,0,R,23432940,1,R,-3505487.0,R,16418873.0,R,11825705.0,R,2010793.0,1,R,4120266.0,R,0.0,R,0.0,R,0.0,R,7568031.0,R,404000.0,R,1822930.0,R,0.0,R,0.0,R,5360715.0,R,15155676.0,R,10888223.0,R,0.0,R,10888223.0,R,4267453.0,R,7568030.0,R,7568030.0,R,0.0,R,1497262.0,R,1497262.0,R,0.0,R,1822931.0,R,1822931.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,1,R,15378554.0,R,13184064.0,R,-2194490.0,R,552711.0,R,341105.0,R,-479170.0,R,-2609136.0,R,1986441.0,R,83896251.0,R,5899613.0,R,73153966.0,R,840958.0,R,0.0,R,81909810.0
185536,R,62654130.0,R,75702268.0,R,8529828.0,R,84232096.0,R,146886226.0,R,4596446.0,R,0.0,R,16909967.0,R,16909967.0,R,545000.0,R,38640291.0,R,39185291.0,R,56095258.0,R,22604449.0,R,84232096.0,R,11518.0,R,0.0,R,-11460649.0,R,72782965.0,R,12597127.0,R,4288319.0,R,124894760.0,R,19626915.0,R,5109878.0,R,166516999.0,R,82281903.0,R,0.0,R,0.0,R,115800605.0,R,92885436.0,R,22915169.0,R,49867796.0,R,0.0,R,72782965.0,R,20031806,R,5150191,R,6486407,R,1301567,R,114158,R,1187409,R,0.0,A,,R,0,A,,R,1637951,R,34607922,R,0,R,11154430,R,17000000,R,15694342,R,9381130,R,0,R,0,R,64609,R,21590214,R,74884725,R,109492647,R,2000000.0,R,4307958.0,R,0.0,R,0,R,6307958,R,115800605,R,37206922,R,20845868,R,0,R,0,R,5751578,R,3788848,R,3308476,R,1785500,R,8377516,R,4827807,R,17390832,R,10033491,R,9026540,R,0.0,R,0.0,A,,A,,A,,A,,R,11823572,R,0,R,92885436,R,41281514,R,10389679,R,6794799,R,4181449,R,0,R,30237995,1,R,6768259.0,R,29855199.0,R,20954869.0,R,4596446.0,1,R,-147291.0,R,5406195.0,R,1649580.0,R,0.0,R,15694342.0,R,641875.0,R,5139340.0,R,0.0,R,418691.0,R,5126415.0,R,27020663.0,R,17994123.0,R,0.0,R,17994123.0,R,9026540.0,R,10947123.0,R,10947123.0,R,0.0,R,447721.0,R,447721.0,R,0.0,R,3587214.0,R,3587214.0,R,0.0,R,0.0,R,0.0,R,0.0,R,418691.0,R,418691.0,R,0.0,R,2593374.0,R,2593374.0,R,0.0,1,R,12436368.0,R,10743959.0,R,-1692409.0,R,179844.0,R,-1658147.0,R,-214106.0,R,0.0,R,16147302.0,R,110747956.0,R,19543087.0,R,72845123.0,R,47329887.0,R,0.0,R,94373061.0
185590,R,146163000.0,R,883023000.0,R,103978000.0,R,987001000.0,R,1133164000.0,R,28375000.0,R,14133000.0,R,62631000.0,R,76764000.0,R,353576000.0,R,194333000.0,R,547909000.0,R,624673000.0,R,225443000.0,R,301434000.0,R,23186000.0,R,0.0,R,-13197000.0,R,311423000.0,R,75014000.0,R,46965000.0,R,1138015000.0,R,285643000.0,R,18784000.0,R,1564421000.0,R,681398000.0,R,0.0,R,0.0,R,541808000.0,R,515081000.0,R,26727000.0,R,284118000.0,R,578000.0,R,311423000.0,R,183308000,R,14638000,R,2444000,R,4956000,R,0,R,4956000,R,51452000.0,R,0.0,R,6296000,R,0.0,R,15026000,R,278120000,R,0,R,104784000,Z,0,R,75240000,R,46796000,Z,0,R,2644000,R,802000,R,33169000,R,263435000,R,541555000,R,0.0,R,253000.0,R,0.0,R,0,R,253000,R,541808000,R,187363000,R,110461000,R,24640000,R,12302000,R,22019000,R,8218000,R,44305000,R,24580000,R,25707000,R,13214000,R,67781000,R,30121000,R,36342000,R,62951000.0,R,12452000.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,43973000,R,0,R,515081000,R,211348000,R,46325000,R,33991000,R,54809000,R,17344000,R,151264000,1,R,-201000.0,R,170948000.0,R,41616000.0,R,22222000.0,1,R,4271000.0,R,0.0,R,0.0,R,0.0,R,38713000.0,R,36526000.0,R,45594000.0,R,0.0,R,1479000.0,R,0.0,R,122312000.0,R,73460000.0,R,12510000.0,R,85970000.0,R,36342000.0,R,37568000.0,R,32101000.0,R,5467000.0,R,1555000.0,R,1329000.0,R,226000.0,R,45412000.0,R,38804000.0,R,6608000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1435000.0,R,1226000.0,R,209000.0,1,R,51930000.0,R,53810000.0,R,1880000.0,R,1880000.0,R,0.0,R,0.0,R,0.0,R,25746000.0,R,490878000.0,R,22438000.0,R,608186000.0,R,229593000.0,R,365882000.0,R,531364000.0
185828,R,272377000.0,R,487049000.0,R,165329000.0,R,652378000.0,R,924755000.0,R,19330000.0,R,11487000.0,R,82604000.0,R,94091000.0,R,318946000.0,R,142699000.0,R,461645000.0,R,555736000.0,R,38348000.0,R,158410000.0,R,43361000.0,R,98770000.0,R,49460000.0,R,350001000.0,R,48241000.0,R,0.0,R,793150000.0,R,156138000.0,R,15006000.0,R,1012535000.0,R,525486000.0,R,0.0,R,0.0,R,507202000.0,R,470841000.0,R,36361000.0,R,313640000.0,R,0.0,R,350001000.0,R,147487000,R,69129000,R,45242000,R,3980000,R,0,R,3980000,R,18242000.0,R,0.0,R,0,R,0.0,R,16951000,R,301031000,R,0,R,127585000,R,0,R,37761000,R,0,R,0,R,4738000,R,-33630000,R,65328000,R,201782000,R,502813000,R,0.0,R,62000.0,R,4327000.0,R,0,R,4389000,R,507202000,R,146382000,R,83628000,R,91704000,R,24904000,R,3403000,R,1633000,R,43770000,R,17104000,R,46674000,R,15734000,R,102984000,R,26725000,R,22679000,R,20652000.0,R,1257000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,-7407000,R,0,R,470841000,R,170985000,R,79862000,R,35943000,R,38937000,R,13177000,R,131937000,1,R,-10406000.0,R,121039000.0,R,33840000.0,R,16538000.0,1,R,2999000.0,R,0.0,R,0.0,R,0.0,R,18399000.0,R,10891000.0,R,25543000.0,R,0.0,R,4612000.0,R,41828000.0,R,101273000.0,R,72854000.0,R,5740000.0,R,78594000.0,R,22679000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,78594000.0,R,72854000.0,R,5740000.0,1,R,169763000.0,R,148437000.0,R,-21326000.0,R,4397000.0,R,-20136000.0,R,-5587000.0,R,0.0,R,21566000.0,R,499791000.0,R,25955000.0,R,462388000.0,R,231162000.0,R,316496000.0,R,478225000.0
185873,R,41383681.0,R,136330642.0,R,9317743.0,R,145648385.0,R,187032066.0,R,2636771.0,R,1257441.0,R,9928485.0,R,11185926.0,R,12953283.0,R,14645585.0,R,27598868.0,R,38784794.0,R,11523016.0,R,129181731.0,R,1725339.0,R,0.0,R,8453957.0,R,139361027.0,R,10492542.0,R,1412764.0,R,160799577.0,R,19219876.0,R,1299372.0,R,193224131.0,R,55004859.0,R,0.0,R,0.0,R,94277851.0,R,90841167.0,R,3436684.0,R,136110273.0,R,-185930.0,R,139361027.0,R,22884821,R,3563684,R,1499694,R,69268,R,38481,R,30787,R,903468.0,A,,R,43360,A,,R,700894,R,29665189,R,0,R,14354435,R,16331991,R,29625825,R,4311431,R,0,R,289811,R,-1417821,R,0,R,63495672,R,93160861,R,610675.0,R,506315.0,R,0.0,R,0,R,1116990,R,94277851,R,31104309,R,13340847,R,0,R,0,R,2660056,R,919642,R,11576295,R,6221969,R,9794029,R,4908555,R,14824555,R,5916057,R,13791880,R,2317429.0,R,754450.0,A,,A,,A,,A,,R,4772614,R,0,R,90841167,R,32061520,R,11938307,R,9213004,R,4724697,R,460154,R,32443485,1,R,0.0,R,14130631.0,R,10296199.0,R,2636771.0,1,R,4772613.0,R,0.0,R,0.0,R,0.0,R,9193102.0,R,9006342.0,R,4484973.0,R,0.0,R,35318.0,R,2428917.0,R,25148652.0,R,11356772.0,R,0.0,R,11356772.0,R,13791880.0,R,4688726.0,R,4688726.0,R,0.0,R,2400860.0,R,2400860.0,R,0.0,R,4267186.0,R,4267186.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,1,R,7460194.0,R,7999473.0,R,539279.0,R,366318.0,R,0.0,R,0.0,R,172961.0,R,3861316.0,R,91620959.0,R,1941310.0,R,157370861.0,R,21747585.0,R,14210724.0,R,87759643.0
186034,R,26454627.0,R,104480751.0,R,0.0,R,104480751.0,R,130935378.0,R,1207196.0,R,7831481.0,R,0.0,R,7831481.0,R,37310465.0,R,1504182.0,R,38814647.0,R,46646128.0,R,16540509.0,R,71070363.0,Z,0.0,R,21185.0,R,-2135611.0,R,68955937.0,R,1967634.0,R,0.0,R,110800897.0,R,10960937.0,R,6220280.0,R,129949748.0,R,48059385.0,R,0.0,R,0.0,R,96808918.0,R,77380110.0,R,19428808.0,R,56018818.0,R,-6491689.0,R,68955937.0,R,5238622,R,13774834,R,11971268,R,1486602,R,1486602,R,0,R,1981979.0,A,,R,0,A,,R,0,R,34453305,R,0,R,7177531,R,17164500,R,36597173,R,0,R,1416409,R,0,Z,0,R,0,R,62355613,R,96808918,R,0.0,R,0.0,R,0.0,R,0,R,0,R,96808918,R,31155657,R,15474575,R,197356,R,120732,R,6475904,R,522068,R,2253734,R,1144403,R,4790653,R,2857080,R,12798798,R,7253763,R,663306,R,2273825.0,R,1597205.0,A,,A,,A,,A,,R,16770877,R,0,R,77380110,R,28969826,R,7953997,R,4806454,R,3732248,R,5800,R,31911785,1,R,1103921.0,R,11166782.0,R,7939496.0,R,1207196.0,2,A,,A,,A,,A,,R,10982174.0,R,14000.0,R,5028492.0,R,39119.0,R,0.0,R,1153707.0,R,17217492.0,R,16554186.0,R,0.0,R,16554186.0,R,663306.0,R,1100000.0,R,1100000.0,R,0.0,R,10944.0,R,10944.0,R,0.0,R,350000.0,R,350000.0,R,0.0,R,1500.0,R,1500.0,R,0.0,R,0.0,R,0.0,R,0.0,R,15091742.0,R,15091742.0,R,0.0,1,R,78694.0,R,78594.0,R,-100.0,R,0.0,R,0.0,R,0.0,R,-100.0,R,8986592.0,R,86291740.0,R,12937119.0,R,68955937.0,R,0.0,R,0.0,R,77380110.0
