UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN
149222,R,2879,R,1401,R,1478,R,6,R,2,R,4,R,84,R,54,R,30,R,292,R,109,R,183,R,243,R,117,R,126,R,5,R,4,R,1,R,1973,R,955,R,1018,R,62,R,26,R,36,R,5,R,4,R,1,R,209,R,130,R,79,R,3.0,A,,R,3.0,R,0.0,A,,R,0.0,R,3,A,,R,3.0,R,2876.0
149231,R,3280,R,1259,R,2021,R,3,R,1,R,2,R,84,R,31,R,53,R,289,R,86,R,203,R,142,R,60,R,82,R,5,R,3,R,2,R,2341,R,887,R,1454,R,89,R,24,R,65,R,132,R,48,R,84,R,195,R,119,R,76,R,8.0,A,,R,8.0,R,0.0,A,,R,0.0,R,8,A,,R,8.0,R,3272.0
149310,R,16,R,5,R,11,R,0,R,0,R,0,R,1,R,1,R,0,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,11,R,4,R,7,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
149329,R,12,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,12.0
149365,R,401,R,126,R,275,R,1,R,1,Z,0,R,10,R,5,R,5,R,211,R,37,R,174,R,72,R,20,R,52,R,1,R,1,Z,0,R,88,R,54,R,34,R,12,R,6,R,6,R,5,R,2,R,3,R,1,R,0,R,1,R,0.0,S,,S,,Z,0.0,A,,Z,0.0,R,0,S,,S,,S,
149505,R,219,R,75,R,144,R,2,Z,0,R,2,R,2,R,1,R,1,R,27,R,9,R,18,R,34,R,11,R,23,R,1,Z,0,R,1,R,143,R,50,R,93,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,R,4,R,6,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,219.0
149514,R,285,R,184,R,101,R,0,R,0,R,0,R,21,R,14,R,7,R,23,R,16,R,7,R,17,R,11,R,6,R,0,R,0,R,0,R,150,R,93,R,57,R,5,R,4,R,1,R,15,R,12,R,3,R,54,R,34,R,20,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,285.0
149532,R,1476,R,699,R,777,R,2,R,1,R,1,R,36,R,11,R,25,R,178,R,75,R,103,R,658,R,286,R,372,R,4,R,2,R,2,R,441,R,218,R,223,R,37,R,21,R,16,R,98,R,72,R,26,R,22,R,13,R,9,R,0.0,R,6.0,R,6.0,Z,0.0,A,,Z,0.0,R,0,R,6.0,R,6.0,R,1470.0
149550,R,95,R,8,R,87,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,18,R,1,R,17,R,8,R,1,R,7,Z,0,Z,0,Z,0,R,67,R,6,R,61,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,95.0
149639,R,50,R,24,R,26,R,0,R,0,R,0,R,4,R,1,R,3,R,6,R,5,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,36,R,15,R,21,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,50.0
149727,R,1367,R,605,R,762,R,3,R,1,R,2,R,53,R,24,R,29,R,71,R,22,R,49,R,467,R,174,R,293,Z,0,Z,0,Z,0,R,720,R,358,R,362,R,35,R,18,R,17,R,8,R,4,R,4,R,10,R,4,R,6,R,0.0,A,,R,0.0,Z,0.0,A,,Z,0.0,R,0,A,,R,0.0,R,1367.0
149763,R,208,R,38,R,170,Z,0,Z,0,Z,0,R,34,R,9,R,25,R,43,R,6,R,37,R,47,R,9,R,38,R,4,Z,0,R,4,R,65,R,10,R,55,R,9,R,1,R,8,R,6,R,3,R,3,R,0,R,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,208.0
149772,R,2014,R,943,R,1071,R,2,R,1,R,1,R,25,R,11,R,14,R,179,R,71,R,108,R,189,R,70,R,119,R,1,R,0,R,1,R,1128,R,511,R,617,R,39,R,17,R,22,R,40,R,20,R,20,R,411,R,242,R,169,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,2014.0
149781,R,708,R,321,R,387,R,1,R,0,R,1,R,62,R,24,R,38,R,18,R,13,R,5,R,47,R,19,R,28,R,1,R,1,R,0,R,472,R,216,R,256,R,44,R,19,R,25,R,10,R,5,R,5,R,53,R,24,R,29,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,708.0
149842,R,3039,R,1156,R,1883,R,8,R,5,R,3,R,459,R,169,R,290,R,107,R,29,R,78,R,773,R,256,R,517,R,9,R,5,R,4,R,1508,R,624,R,884,R,104,R,38,R,66,R,50,R,21,R,29,R,21,R,9,R,12,R,27.0,A,,R,27.0,Z,0.0,A,,Z,0.0,R,27,A,,R,27.0,R,3012.0
150066,R,300,R,118,R,182,R,0,R,0,R,0,R,5,R,0,R,5,R,24,R,13,R,11,R,10,R,2,R,8,R,0,R,0,R,0,R,236,R,92,R,144,R,9,R,2,R,7,R,5,R,1,R,4,R,11,R,8,R,3,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,300.0
150136,R,5427,R,1658,R,3769,R,8,R,4,R,4,R,100,R,28,R,72,R,378,R,110,R,268,R,402,R,118,R,284,R,7,R,3,R,4,R,4159,R,1267,R,2892,R,201,R,67,R,134,R,57,R,15,R,42,R,115,R,46,R,69,R,4.0,A,,R,4.0,R,3.0,A,,R,3.0,R,7,A,,R,7.0,R,5420.0
150145,R,324,R,116,R,208,R,1,R,0,R,1,R,2,R,1,R,1,R,29,R,7,R,22,R,35,R,12,R,23,R,0,R,0,R,0,R,231,R,83,R,148,R,13,R,4,R,9,R,4,R,1,R,3,R,9,R,8,R,1,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,324.0
150163,R,1423,R,477,R,946,R,4,R,1,R,3,R,47,R,13,R,34,R,61,R,18,R,43,R,71,R,28,R,43,Z,0,Z,0,Z,0,R,1157,R,386,R,771,R,48,R,17,R,31,R,23,R,5,R,18,R,12,R,9,R,3,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,1423.0
150172,R,191,R,108,R,83,R,1,Z,0,R,1,R,2,R,1,R,1,R,45,R,25,R,20,R,70,R,37,R,33,Z,0,Z,0,Z,0,R,65,R,39,R,26,R,5,R,3,R,2,R,2,R,2,Z,0,R,1,R,1,Z,0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,191.0
150215,R,29,R,9,R,20,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,2,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,19,R,7,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,29.0
150251,R,19,R,1,R,18,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,16,Z,0,R,16,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,19.0
150288,R,70,R,55,R,15,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,58,R,44,R,14,R,1,R,1,Z,0,R,1,R,1,Z,0,R,8,R,7,R,1,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,70.0
150303,R,234,R,2,R,232,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,91,R,1,R,90,R,70,R,1,R,69,R,1,Z,0,R,1,R,61,Z,0,R,61,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,234.0
150400,R,345,R,180,R,165,Z,0,Z,0,Z,0,R,12,R,6,R,6,R,17,R,7,R,10,R,25,R,9,R,16,Z,0,Z,0,Z,0,R,220,R,112,R,108,R,8,R,6,R,2,R,3,R,3,R,0,R,60,R,37,R,23,R,0.0,S,,S,,Z,0.0,S,,S,,R,0,S,,S,,S,
150428,R,18,Z,0,R,18,R,0,Z,0,R,0,R,0,Z,0,R,0,R,4,Z,0,R,4,R,2,Z,0,R,2,R,0,Z,0,R,0,R,12,Z,0,R,12,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,18.0
150455,R,164,R,70,R,94,R,0,R,0,R,0,R,3,R,1,R,2,R,11,R,8,R,3,R,11,R,4,R,7,R,0,R,0,R,0,R,84,R,31,R,53,R,11,R,4,R,7,R,6,R,4,R,2,R,38,R,18,R,20,R,0.0,R,6.0,R,6.0,R,1.0,S,,S,,R,1,S,,S,,S,
150534,R,485,R,182,R,303,R,0,R,0,R,0,R,14,R,1,R,13,R,16,R,10,R,6,R,16,R,6,R,10,R,0,R,0,R,0,R,384,R,136,R,248,R,16,R,9,R,7,R,17,R,5,R,12,R,22,R,15,R,7,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,485.0
150604,R,198,R,77,R,121,R,1,R,0,R,1,R,3,R,0,R,3,R,7,R,3,R,4,R,12,R,3,R,9,R,0,R,0,R,0,R,161,R,66,R,95,R,10,R,3,R,7,R,1,R,1,R,0,R,3,R,1,R,2,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,198.0
150668,R,174,R,70,R,104,Z,0,Z,0,Z,0,R,5,R,2,R,3,R,9,R,2,R,7,R,43,R,18,R,25,R,1,Z,0,R,1,R,95,R,36,R,59,R,2,R,1,R,1,R,6,R,2,R,4,R,13,R,9,R,4,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
150677,R,473,R,190,R,283,R,0,R,0,R,0,R,9,R,4,R,5,R,15,R,6,R,9,R,25,R,6,R,19,R,2,R,1,R,1,R,383,R,159,R,224,R,12,R,3,R,9,R,5,R,3,R,2,R,22,R,8,R,14,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,473.0
150756,R,287,R,127,R,160,R,3,R,1,R,2,R,5,R,1,R,4,R,17,R,8,R,9,R,13,R,4,R,9,R,0,R,0,R,0,R,218,R,94,R,124,R,6,R,2,R,4,R,19,R,12,R,7,R,6,R,5,R,1,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,287.0
150765,R,100,R,2,R,98,R,0,R,0,R,0,R,1,R,0,R,1,R,17,R,1,R,16,R,4,R,0,R,4,R,0,R,0,R,0,R,73,R,1,R,72,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,100.0
150774,R,110,R,67,R,43,R,0,R,0,R,0,R,1,R,1,R,0,R,8,R,5,R,3,R,32,R,18,R,14,R,0,R,0,Z,0,R,56,R,37,R,19,R,7,R,2,R,5,R,3,R,2,R,1,R,3,R,2,R,1,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,110.0
150853,R,138,R,1,R,137,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,26,Z,0,R,26,R,8,Z,0,R,8,Z,0,Z,0,Z,0,R,92,R,1,R,91,R,7,Z,0,R,7,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,138.0
150941,R,288,R,105,R,183,R,2,R,1,R,1,R,4,R,4,R,0,R,6,R,1,R,5,R,7,R,3,R,4,R,0,R,0,R,0,R,247,R,82,R,165,R,9,R,4,R,5,R,0,R,0,R,0,R,13,R,10,R,3,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,288.0
150987,R,23308,R,9140,R,14168,R,105,R,32,R,73,R,475,R,167,R,308,R,2156,R,632,R,1524,R,928,R,368,R,560,R,43,R,14,R,29,R,16847,R,6836,R,10011,R,927,R,317,R,610,R,1827,R,774,R,1053,R,0,R,0,R,0,R,379.0,A,,R,379.0,R,0.0,A,,R,0.0,R,379,A,,R,379.0,R,22929.0
151102,R,1369,R,645,R,724,Z,0,Z,0,Z,0,R,60,R,29,R,31,R,82,R,38,R,44,R,94,R,44,R,50,Z,0,Z,0,Z,0,R,956,R,428,R,528,R,50,R,23,R,27,R,2,R,2,Z,0,R,125,R,81,R,44,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,1369.0
151111,R,7313,R,2790,R,4523,R,5,R,3,R,2,R,490,R,212,R,278,R,602,R,190,R,412,R,634,R,225,R,409,R,0,R,0,R,0,R,4725,R,1755,R,2970,R,317,R,112,R,205,R,35,R,20,R,15,R,505,R,273,R,232,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,7313.0
151263,R,1356,R,467,R,889,R,1,R,0,R,1,R,37,R,13,R,24,R,92,R,45,R,47,R,101,R,31,R,70,R,2,R,1,R,1,R,895,R,277,R,618,R,39,R,12,R,27,R,27,R,10,R,17,R,162,R,78,R,84,R,1.0,S,,S,,R,2.0,S,,S,,R,3,S,,S,,S,
151290,R,727,R,458,R,269,R,1,R,0,R,1,R,10,R,9,R,1,R,76,R,26,R,50,R,95,R,67,R,28,R,1,R,0,R,1,R,265,R,147,R,118,R,23,R,9,R,14,R,147,R,110,R,37,R,109,R,90,R,19,R,0.0,A,,R,0.0,R,1.0,A,,R,1.0,R,1,A,,R,1.0,R,726.0
151306,R,2155,R,743,R,1412,R,2,R,1,R,1,R,58,R,21,R,37,R,121,R,48,R,73,R,84,R,26,R,58,R,2,R,2,R,0,R,1766,R,590,R,1176,R,58,R,25,R,33,R,27,R,13,R,14,R,37,R,17,R,20,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,2155.0
151324,R,2199,R,900,R,1299,R,2,R,1,R,1,R,50,R,16,R,34,R,223,R,90,R,133,R,114,R,44,R,70,R,0,R,0,R,0,R,1640,R,668,R,972,R,83,R,33,R,50,R,16,R,7,R,9,R,71,R,41,R,30,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
151333,R,612,R,197,R,415,R,0,R,0,R,0,R,15,R,7,R,8,R,26,R,11,R,15,R,37,R,14,R,23,R,0,R,0,R,0,R,494,R,151,R,343,R,28,R,6,R,22,R,7,R,6,R,1,R,5,R,2,R,3,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,612.0
151342,R,801,R,245,R,556,R,0,R,0,R,0,R,21,R,10,R,11,R,53,R,16,R,37,R,98,R,29,R,69,R,0,R,0,R,0,R,559,R,164,R,395,R,43,R,16,R,27,R,3,R,1,R,2,R,24,R,9,R,15,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,801.0
151351,R,11489,R,6034,R,5455,R,6,R,3,R,3,R,840,R,436,R,404,R,415,R,162,R,253,R,713,R,355,R,358,R,1,R,1,R,0,R,7173,R,3685,R,3488,R,424,R,188,R,236,R,80,R,50,R,30,R,1837,R,1154,R,683,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,11489.0
151360,R,666,R,170,R,496,R,0,R,0,R,0,R,18,R,8,R,10,R,115,R,23,R,92,R,157,R,28,R,129,R,0,R,0,R,0,R,350,R,100,R,250,R,17,R,8,R,9,R,4,R,2,R,2,R,5,R,1,R,4,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,666.0
151379,R,908,R,329,R,579,R,1,R,1,R,0,R,24,R,7,R,17,R,53,R,23,R,30,R,41,R,13,R,28,R,0,R,0,R,0,R,744,R,267,R,477,R,39,R,16,R,23,R,3,R,2,R,1,R,3,R,0,R,3,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,908.0
151388,R,682,R,218,R,464,R,1,R,1,R,0,R,11,R,2,R,9,R,35,R,11,R,24,R,32,R,13,R,19,R,0,R,0,R,0,R,546,R,166,R,380,R,24,R,5,R,19,R,24,R,13,R,11,R,9,R,7,R,2,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,682.0
151467,R,116,R,13,R,103,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,8,Z,0,R,8,R,11,R,2,R,9,Z,0,Z,0,Z,0,R,84,R,10,R,74,R,6,Z,0,R,6,R,6,R,1,R,5,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,Z,0.0,A,,Z,0.0,R,0,A,,R,0.0,R,116.0
151564,R,15,R,1,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,R,1,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,Z,0.0,A,,Z,0.0,R,0,A,,R,0.0,R,15.0
151607,R,87,R,1,R,86,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,13,Z,0,R,13,R,23,Z,0,R,23,Z,0,Z,0,Z,0,R,49,R,1,R,48,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,87.0
151661,R,528,R,422,R,106,R,3,R,2,R,1,R,25,R,19,R,6,R,107,R,73,R,34,R,76,R,64,R,12,R,1,R,1,R,0,R,285,R,236,R,49,R,12,R,9,R,3,R,19,R,18,R,1,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,528.0
151777,R,316,R,114,R,202,R,0,R,0,R,0,R,13,R,4,R,9,R,31,R,16,R,15,R,29,R,11,R,18,R,1,R,1,R,0,R,214,R,72,R,142,R,11,R,5,R,6,R,10,R,3,R,7,R,7,R,2,R,5,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,316.0
151786,R,994,R,312,R,682,R,0,R,0,R,0,R,54,R,20,R,34,R,107,R,35,R,72,R,87,R,27,R,60,R,1,R,0,R,1,R,654,R,192,R,462,R,59,R,25,R,34,R,16,R,5,R,11,R,16,R,8,R,8,R,0.0,S,,S,,R,1.0,S,,S,,R,1,S,,S,,S,
151801,R,576,R,204,R,372,R,0,R,0,R,0,R,10,R,2,R,8,R,21,R,15,R,6,R,20,R,3,R,17,R,0,R,0,R,0,R,473,R,165,R,308,R,20,R,9,R,11,R,18,R,3,R,15,R,14,R,7,R,7,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,576.0
151810,R,19,R,6,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,18,R,5,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,19.0
151865,R,20,R,12,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,8,R,3,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,R,9,R,2,Z,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
151962,R,91,R,30,R,61,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12,R,5,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,67,R,21,R,46,R,2,R,1,R,1,R,10,R,3,R,7,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,91.0
152044,R,26,R,14,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,6,R,3,R,4,R,2,R,2,R,0,R,0,R,0,R,10,R,4,R,6,R,2,R,2,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,26.0
152080,R,3842,R,2062,R,1780,R,9,R,3,R,6,R,167,R,80,R,87,R,116,R,58,R,58,R,426,R,192,R,234,R,3,R,2,R,1,R,2347,R,1286,R,1061,R,199,R,106,R,93,R,23,R,13,R,10,R,552,R,322,R,230,R,1.0,S,,S,,R,0.0,S,,S,,R,1,S,,S,,S,
152099,R,268,R,122,R,146,R,0,R,0,R,0,R,1,R,0,R,1,R,14,R,8,R,6,R,12,R,5,R,7,R,0,R,0,R,0,R,219,R,98,R,121,R,2,R,0,R,2,R,14,R,5,R,9,R,6,R,6,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,268.0
152150,R,38,Z,0,R,38,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,R,30,Z,0,R,30,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,38.0
152275,R,69,R,12,R,57,R,0,R,0,R,0,R,3,R,1,R,2,R,21,R,1,R,20,R,5,R,2,R,3,R,0,R,0,R,0,R,32,R,6,R,26,R,8,R,2,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,69.0
152309,R,58,R,22,R,36,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,6,R,3,R,1,R,0,R,1,R,0,R,0,R,0,R,44,R,13,R,31,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,58.0
152318,R,390,R,294,R,96,R,2,R,2,R,0,R,23,R,17,R,6,R,22,R,16,R,6,R,23,R,10,R,13,R,0,R,0,R,0,R,255,R,199,R,56,R,18,R,9,R,9,R,6,R,5,R,1,R,41,R,36,R,5,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,390.0
152336,R,579,R,160,R,419,R,0,R,0,R,0,R,14,R,2,R,12,R,46,R,18,R,28,R,49,R,10,R,39,R,1,R,0,R,1,R,392,R,117,R,275,R,16,R,8,R,8,R,55,R,2,R,53,R,6,R,3,R,3,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,579.0
152381,R,257,R,29,R,228,R,1,Z,0,R,1,R,4,Z,0,R,4,R,8,R,1,R,7,R,17,R,7,R,10,Z,0,Z,0,Z,0,R,201,R,16,R,185,R,9,R,2,R,7,R,16,R,3,R,13,R,1,Z,0,R,1,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,257.0
152390,R,373,R,4,R,369,R,1,R,1,R,0,R,4,R,0,R,4,R,6,R,1,R,5,R,62,R,0,R,62,R,0,R,0,R,0,R,281,R,2,R,279,R,12,R,0,R,12,R,4,R,0,R,4,R,3,R,0,R,3,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,373.0
152451,R,54,R,50,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,4,R,4,Z,0,Z,0,Z,0,Z,0,R,41,R,38,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,8,Z,0,Z,0.0,A,,Z,0.0,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,54.0
152497,R,38,R,1,R,37,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,5,R,0,R,5,R,0,R,0,R,0,R,30,R,1,R,29,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,38.0
152530,R,442,R,212,R,230,R,1,Z,0,R,1,R,11,R,2,R,9,R,14,R,11,R,3,R,17,R,8,R,9,R,1,Z,0,R,1,R,371,R,179,R,192,R,8,R,4,R,4,Z,0,Z,0,Z,0,R,19,R,8,R,11,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,442.0
152567,R,600,R,335,R,265,R,1,Z,0,R,1,R,15,R,9,R,6,R,20,R,13,R,7,R,27,R,15,R,12,Z,0,Z,0,Z,0,R,487,R,277,R,210,R,13,R,10,R,3,R,26,R,4,R,22,R,11,R,7,R,4,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,600.0
152600,R,857,R,399,R,458,R,1,R,0,R,1,R,21,R,5,R,16,R,36,R,10,R,26,R,75,R,22,R,53,R,0,R,0,R,0,R,528,R,222,R,306,R,20,R,5,R,15,R,11,R,7,R,4,R,165,R,128,R,37,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,857.0
152628,R,14,R,0,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,12,R,0,R,12,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
