UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07
138372,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,636060,R,20603,R,0,R,89925,R,89925,R,0,A,,A,,R,126116,A,,R,0,R,872704,R,0,R,0,R,0,R,636060,R,0,R,0,R,0,R,0,R,0,R,636060,R,1508764,A,,A,,A,,R,0,R,0,R,1508764,R,2146488,R,1612145,Z,0,Z,0,Z,0,Z,0,R,622395,R,449231,R,273295,R,181068,R,1037114,R,718577,R,610152,A,,A,,A,,A,,A,,A,,R,6297,R,0,R,4695741,R,2961021,R,1119173,R,189860,R,0,R,0,R,425687,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,541847.0,Z,0.0,R,94718.0,Z,0.0,R,3500.0,R,0.0,R,640065.0,R,29913.0,R,0.0,R,29913.0,R,610152.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,29913.0,R,29913.0,R,0.0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
138479,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1963904,R,0,R,2703284,R,0,R,0,R,0,A,,A,,R,314926,A,,R,0,R,4982114,R,0,R,0,R,0,R,1230504,R,0,R,0,R,0,R,0,R,0,R,1230504,R,6212618,A,,A,,A,,R,0,R,0,R,6212618,R,5127756,R,5127756,R,0,R,0,R,0,R,0,R,426168,R,426168,R,1588310,R,1588310,R,2049062,R,2049062,R,1757578,A,,A,,A,,A,,A,,A,,R,0,R,0,R,10948874,R,9191296,R,658094,R,0,R,0,R,0,R,1099484,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,1224483.0,R,293543.0,R,271182.0,R,0.0,R,12510.0,R,1541.0,R,1803259.0,R,45681.0,R,0.0,R,45681.0,R,1757578.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,45681.0,R,45681.0,R,0.0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
138488,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,410564,R,28764,R,128815,R,104744,R,90534,R,14210,A,,A,,R,7050,A,,R,0,R,679937,R,0,R,5007174,R,0,R,529215,R,0,R,0,R,0,R,0,R,0,R,5536389,R,6216326,A,,A,,A,,R,0,R,0,R,6216326,R,2550277,R,1883523,R,0,R,0,R,0,R,0,R,406837,R,276773,R,497131,R,363134,R,1055091,R,761180,R,606491,A,,A,,A,,A,,A,,A,,R,0,R,0,R,5115827,R,3284610,R,1224052,R,226486,R,0,R,0,R,380679,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,529215.0,R,0.0,R,128815.0,R,0.0,R,0.0,R,0.0,R,658030.0,R,51539.0,R,0.0,R,51539.0,R,606491.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,51539.0,R,51539.0,R,0.0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
138497,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1626709,R,119452,R,0,R,407096,R,0,R,407096,A,,A,,R,0,A,,R,0,R,2153257,R,0,R,2517303,R,0,R,1286303,R,781542,R,0,R,0,R,44618,R,0,R,4629766,R,6783023,A,,A,,A,,R,0,R,0,R,6783023,R,3477013,R,1084619,R,0,R,0,R,2095472,R,0,R,225036,R,129716,R,371132,R,214131,R,1548693,R,791467,R,610457,A,,A,,A,,A,,A,,A,,R,0,R,0,R,8327803,R,2219933,R,721877,R,976208,R,400000,R,0,R,4009785,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,941755.0,R,0.0,R,394325.0,R,72260.0,R,240631.0,R,0.0,R,1648971.0,R,1038514.0,R,0.0,R,1038514.0,R,610457.0,R,520333.0,R,520333.0,R,0.0,R,0.0,R,0.0,R,0.0,R,227542.0,R,227542.0,R,0.0,R,72260.0,R,72260.0,Z,0.0,R,218379.0,R,218379.0,Z,0.0,R,0.0,R,0.0,R,0.0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
138558,R,28580135.0,R,69902383.0,R,2668524.0,R,72570907.0,R,101151042.0,R,22951642.0,R,12876.0,R,3590773.0,R,3603649.0,R,10018.0,R,71382883.0,R,71392901.0,R,74996550.0,R,17774055.0,R,70041939.0,R,5896047.0,R,1933130.0,R,-46539037.0,R,31332079.0,R,517111.0,Z,0.0,R,108642382.0,R,12396619.0,R,0.0,R,121556112.0,R,51653729.0,R,537393.0,R,0.0,R,70856546.0,R,64273996.0,R,6582550.0,R,27737466.0,R,-2987937.0,R,31332079.0,R,10450112,R,186807,R,1165,Z,0,Z,0,Z,0,R,9951609.0,Z,0.0,R,534526,Z,0.0,R,420765,R,21544984,R,0,R,30793494,R,0,R,11394293,R,265208,R,5629972,R,563147,R,591728,R,0,R,49237842,R,70782826,R,0.0,R,73720.0,R,0.0,R,0,R,73720,R,70856546,R,25181748,R,11434428,R,0,R,0,R,1132228,R,449438,R,8062422,R,3163080,R,4051577,R,1900504,R,11087516,R,2518739,R,6442479,R,9688118.0,R,2815287.0,R,0.0,R,0.0,R,0.0,R,0.0,R,-1372092,R,0,R,64273996,R,22281476,R,7982152,R,7953178,R,4103070,R,5258,R,21948862,1,R,1203980.0,R,36660788.0,R,1762045.0,R,17494320.0,1,R,-2576072.0,R,33862173.0,R,16012010.0,R,5457322.0,R,6442013.0,R,3022771.0,R,3829907.0,R,0.0,R,3483863.0,R,0.0,R,16778554.0,R,10336075.0,R,0.0,R,10336075.0,R,6442479.0,R,3212525.0,R,3212525.0,R,0.0,R,2751918.0,R,2751918.0,R,0.0,R,1949439.0,R,1949439.0,R,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,2422193.0,R,2422193.0,R,0.0,1,R,19053103.0,R,20720950.0,R,1667847.0,R,733322.0,R,1739360.0,R,-692300.0,R,-112535.0,R,4944881.0,R,75071926.0,R,2677490.0,R,93397745.0,R,21551077.0,R,1782894.0,R,68616805.0
138682,R,3197681.0,R,34894906.0,R,482954.0,R,35377860.0,R,38575541.0,R,13164176.0,R,0.0,R,2274283.0,R,2274283.0,R,0.0,R,27683588.0,R,27683588.0,R,29957871.0,R,3111103.0,R,34307177.0,R,762881.0,R,0.0,R,-16399315.0,R,18670743.0,R,1457005.0,R,1800198.0,R,47126503.0,R,15380290.0,R,0.0,R,65763996.0,R,34472153.0,R,515105.0,R,0.0,R,37989944.0,R,38193370.0,R,-203426.0,R,19257298.0,R,-383129.0,R,18670743.0,R,3419267,R,41218,R,0,R,0,R,0,R,0,R,917890.0,A,,R,0,A,,R,14044,R,4392419,R,0,R,13050139,R,0,R,19114685,R,0,R,0,R,678415,R,1648,R,0,R,32844887,R,37237306,R,0.0,R,752638.0,R,0.0,R,0,R,752638,R,37989944,R,9843390,R,6309998,R,0,R,0,R,0,R,0,R,5002106,R,2668137,R,3474197,R,1928230,R,6004155,R,2429044,R,8075195,R,0.0,R,0.0,A,,A,,A,,A,,R,5794327,R,0,R,38193370,R,13335409,R,6481487,R,3668187,R,2809635,R,6453,R,11892199,1,R,5052566.0,R,25130563.0,R,1138205.0,R,8993675.0,1,R,741761.0,R,1151049.0,R,1972898.0,R,4170501.0,R,8368669.0,R,3812056.0,R,0.0,R,0.0,R,0.0,R,0.0,R,12180725.0,R,4105530.0,R,0.0,R,4105530.0,R,8075195.0,R,2198988.0,R,2198988.0,R,0.0,R,1906542.0,R,1906542.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2,A,,A,,A,,A,,A,,A,,A,,R,5095783.0,R,36937791.0,R,-586555.0,R,35933076.0,R,16361089.0,R,0.0,R,32298962.0
138716,R,15858297.0,R,181206921.0,R,1124138.0,R,182331059.0,R,198189356.0,R,39348539.0,R,4408215.0,R,9961576.0,R,14369791.0,R,79274282.0,R,117488013.0,R,196762295.0,R,211132086.0,R,29133738.0,R,95506526.0,R,84310.0,Z,0.0,R,-98318765.0,R,-2727929.0,R,3911479.0,R,14112338.0,R,318684865.0,R,33800476.0,R,39032.0,R,370548190.0,R,198876499.0,Z,0.0,R,9485230.0,R,133108826.0,R,134089303.0,R,-980477.0,R,-1747452.0,R,0.0,R,-2727929.0,R,14521039,R,15875741,R,315585,R,771527,Z,0,R,771527,R,24406704.0,Z,0.0,R,724901,Z,0.0,R,606338,R,57221835,Z,0,R,35963572,Z,0,R,39244277,Z,0,Z,0,R,665908,R,13234,R,0,R,75886991,R,133108826,Z,0.0,Z,0.0,R,0.0,R,0,R,0,R,133108826,R,37045795,R,22344148,R,1610505,R,476775,R,5714670,R,2232198,R,8257118,R,4075051,R,8920136,R,3583872,R,15571115,R,7015563,R,17865883,R,25757719.0,R,4172744.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,13346362,R,3402602,R,134089303,R,47302953,R,14138579,R,5138040,R,9278055,R,3055352,R,55176324,1,R,1491700.0,R,62963220.0,R,2756714.0,R,30172848.0,1,R,-4441796.0,R,53561075.0,R,24094649.0,R,9175690.0,R,22059444.0,R,8037284.0,R,5000.0,Z,0.0,R,70100.0,R,757605.0,R,30929433.0,R,13063550.0,R,0.0,R,13063550.0,R,17865883.0,R,10505197.0,R,10505197.0,R,0.0,R,210116.0,R,210116.0,R,0.0,R,146287.0,R,146287.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,55151.0,R,55151.0,R,0.0,R,2146799.0,R,2146799.0,R,0.0,1,R,4043047.0,R,4519285.0,R,476238.0,R,147496.0,R,364181.0,R,-35439.0,R,0.0,R,-980477.0,R,133108826.0,R,-980477.0,R,-2727929.0,R,84310.0,R,83682497.0,R,134089303.0
138840,R,4181728.0,R,33479546.0,R,4.0,R,33479550.0,R,37661278.0,R,16188207.0,R,0.0,R,3231415.0,R,3231415.0,R,0.0,R,32536986.0,R,32536986.0,R,35768401.0,R,3755251.0,R,32909364.0,R,368046.0,R,0.0,R,-18951577.0,R,14325833.0,R,1405553.0,R,7240805.0,R,43324993.0,R,15052722.0,R,454027.0,R,67478100.0,R,34131508.0,R,132954.0,R,0.0,R,50341092.0,R,50976851.0,R,-635759.0,R,15927009.0,R,-965417.0,R,14325833.0,R,5646902,R,93932,R,0,R,0,R,0,R,0,R,0.0,A,,R,2527953,A,,R,554369,R,8823156,Z,0,R,14823155,Z,0,R,18741279,R,594971,R,10293,R,159977,R,15307,R,221271,R,34566253,R,43389409,R,0.0,R,1773178.0,R,0.0,R,5178505,R,6951683,R,50341092,R,14332373,R,8823391,R,0,R,0,R,0,R,0,R,1042991,R,645438,R,4570642,R,2687658,R,17032573,R,6078278,R,6027345,R,0.0,R,0.0,A,,A,,A,,A,,R,7970927,R,0,R,50976851,R,18234765,R,8726176,R,10017639,R,2035543,R,15307,R,11947421,1,R,6216616.0,R,29532256.0,R,1353338.0,R,13470489.0,1,R,1754311.0,R,2128913.0,R,2401913.0,R,2717718.0,R,9101233.0,R,1589790.0,R,0.0,R,0.0,R,0.0,R,0.0,R,10691023.0,R,4663678.0,R,0.0,R,4663678.0,R,6027345.0,R,4045068.0,R,4045068.0,R,0.0,R,181765.0,R,181765.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,436845.0,R,436845.0,R,0.0,2,A,,A,,A,,A,,A,,A,,A,,R,3374357.0,R,42103956.0,R,1601179.0,R,14325830.0,R,14325830.0,R,0.0,R,45675214.0
138901,R,9215413.0,R,40058931.0,R,94711.0,R,40153642.0,R,49369055.0,R,6819064.0,R,345796.0,R,1812399.0,R,2158195.0,R,7742991.0,R,20515280.0,R,28258271.0,R,30416466.0,R,11940289.0,R,31696780.0,Z,0.0,Z,0.0,R,-17865416.0,R,13831364.0,R,3401946.0,R,4085321.0,R,51626755.0,R,4062820.0,R,2603738.0,R,65780580.0,R,25721649.0,R,0.0,R,0.0,R,30102441.0,R,22332415.0,R,7770026.0,R,6061338.0,R,0.0,R,13831364.0,R,3353183,R,2508605,R,171257,R,695628,Z,0,R,695628,R,80134.0,Z,0.0,R,6301,Z,0.0,R,637947,R,7453055,R,0,R,9493788,R,0,R,9766616,Z,0,Z,0,R,620855,R,62555,R,0,R,19943814,R,27396869,R,0.0,R,0.0,R,0.0,R,2705572,R,2705572,R,30102441,R,4211777,R,2897111,Z,0,Z,0,R,1500,R,0,R,988446,R,573319,R,4375921,R,1881770,R,2317573,R,1560157,R,3784423,R,27392.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,6625383,R,543105,R,22332415,R,7455462,R,-99834,R,5721991,R,1287456,R,245502,R,7721838,1,R,-250677.0,R,11317443.0,R,3241026.0,R,5396356.0,1,R,-1390286.0,R,8889761.0,R,8400815.0,R,1422708.0,R,4015572.0,R,170272.0,R,0.0,R,0.0,R,132447.0,R,0.0,R,4318291.0,R,533868.0,R,0.0,R,533868.0,R,3784423.0,R,442116.0,R,442116.0,R,0.0,R,18539.0,R,18539.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,73213.0,R,73213.0,R,0.0,1,R,533698.0,R,584086.0,R,50388.0,R,0.0,R,50388.0,R,0.0,R,0.0,R,5064454.0,R,27396869.0,R,7770026.0,R,13831364.0,R,0.0,R,0.0,R,22332415.0
138956,R,15327860.0,R,38359626.0,R,0.0,R,38359626.0,R,53687486.0,R,18589941.0,R,0.0,R,5927931.0,R,5927931.0,R,0.0,R,41630565.0,R,41630565.0,R,47558496.0,R,3089697.0,R,33356515.0,R,1012347.0,R,0.0,R,-12739628.0,R,21629234.0,R,2431520.0,R,3035790.0,R,43220694.0,R,25020627.0,R,0.0,R,73708631.0,R,47019965.0,R,6520552.0,R,0.0,R,45474850.0,R,46713871.0,R,-1239021.0,R,22868254.0,R,1.0,R,21629234.0,R,7939757,R,85346,R,0,R,0,R,0,R,0,R,0.0,A,,R,1676850,A,,R,37588,R,9739541,R,0,R,15856,R,0,R,18611449,R,14708,R,469123,R,54449,R,182621,R,15757323,R,35105529,R,44845070,R,0.0,R,602579.0,R,0.0,R,27201,R,629780,R,45474850,R,23478413,R,9225981,R,0,R,0,R,0,R,0,R,6675182,R,3222727,R,3708634,R,1770149,R,8179208,R,2545700,R,4548755,Z,0.0,Z,0.0,A,,A,,A,,A,,R,123679,R,0,R,46713871,R,16764557,R,8670889,R,2232246,R,6006809,R,0,R,13039370,1,R,2824018.0,R,34069942.0,R,592424.0,R,15704270.0,1,R,-3225036.0,R,2186344.0,R,2497273.0,R,1946905.0,R,8365474.0,R,325489.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,8690963.0,R,4142208.0,R,0.0,R,4142208.0,R,4548755.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4142208.0,R,4142208.0,R,0.0,2,A,,A,,A,,A,,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0
139250,R,16446849.0,R,56528244.0,R,2479555.0,R,59007799.0,R,75454648.0,R,13688254.0,R,316581.0,R,2825640.0,R,3142221.0,R,8245519.0,R,41135749.0,R,49381268.0,R,52523489.0,R,9476796.0,R,49166518.0,R,3929893.0,R,68879.0,R,-26022673.0,R,27142617.0,R,1578017.0,R,3803334.0,R,88953439.0,R,14786744.0,R,606059.0,R,109727593.0,R,50973952.0,R,0.0,R,0.0,R,47218064.0,R,42002699.0,R,5215365.0,R,21927252.0,R,0.0,R,27142617.0,R,5302093,R,32419,R,0,R,0,R,0,R,0,R,5120193.0,R,0.0,R,16656,R,0.0,R,127956,R,10599317,R,0,R,19708896,R,0,R,10554069,R,52590,R,0,R,1705827,R,111107,R,3917597,R,36050086,R,46649403,R,0.0,R,568661.0,R,0.0,R,0,R,568661,R,47218064,R,17767506,R,10157409,R,0,R,0,R,4290,R,0,R,2937149,R,1688927,R,3736801,R,1895744,R,5837397,R,2573740,R,3748285,R,5623903.0,R,1074397.0,Z,0.0,R,0.0,Z,0.0,R,0.0,R,2347368,R,547877,R,42002699,R,17938094,R,5679794,R,5163746,R,3046929,R,316986,R,9857150,1,R,1395034.0,R,21226344.0,R,648629.0,R,10320606.0,1,R,-819288.0,R,19471997.0,R,7816293.0,R,3367648.0,R,6325440.0,R,320363.0,R,2234995.0,R,0.0,R,542872.0,R,55933.0,R,9479603.0,R,5500917.0,R,230401.0,R,5731318.0,R,3748285.0,R,3738024.0,R,3738024.0,R,0.0,R,107221.0,R,107221.0,Z,0.0,R,207664.0,Z,0.0,R,207664.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,1678409.0,R,1655672.0,R,22737.0,1,R,11706195.0,R,9498444.0,R,-2207751.0,R,235155.0,R,-2442906.0,R,0.0,R,0.0,R,4198215.0,R,45972857.0,R,5109078.0,R,74371921.0,R,31328922.0,R,8562100.0,R,43068447.0
139278,R,14156613.0,R,101234237.0,R,647188.0,R,101881425.0,R,116038038.0,R,19830245.0,Z,0.0,R,6193128.0,R,6193128.0,Z,0.0,R,44241684.0,R,44241684.0,R,50434812.0,R,5157997.0,R,98468534.0,R,648596.0,R,0.0,R,-18841656.0,R,80275474.0,R,4418080.0,R,3036092.0,R,118179261.0,R,28590900.0,R,1202907.0,R,155427240.0,R,56933559.0,R,2740556.0,Z,0.0,R,67743225.0,R,61467047.0,R,6276178.0,R,75256819.0,R,-1257523.0,R,80275474.0,R,9689899,R,184407,R,0,R,0,R,0,R,0,R,0.0,A,,R,2865936,A,,R,55667,R,12795909,R,0,R,21284889,R,0,R,26707031,R,0,R,0,R,1941466,R,0,R,420516,R,50353902,R,63149811,R,0.0,R,4593414.0,R,0.0,R,0,R,4593414,R,67743225,R,22769151,R,10735777,Z,0,Z,0,Z,0,Z,0,R,9801533,R,3909436,R,7465686,R,3191038,R,6161082,R,2314559,R,7558782,R,0.0,R,0.0,A,,A,,A,,A,,R,7710813,R,0,R,61467047,R,20150810,R,8719392,R,12881464,R,6432526,R,68445,R,13214410,1,R,6427274.0,R,38946479.0,R,-1911657.0,R,17596043.0,1,R,1283538.0,R,1855984.0,R,-3246340.0,R,2234202.0,R,10989888.0,R,2280776.0,R,0.0,R,0.0,R,0.0,R,3672.0,R,13274336.0,R,5715554.0,R,0.0,R,5715554.0,R,7558782.0,R,4586140.0,R,4586140.0,R,0.0,R,1129414.0,R,1129414.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2,A,,A,,A,,A,,A,,A,,A,,R,3539824.0,R,63149812.0,R,3065216.0,R,103340473.0,R,7937154.0,R,0.0,R,61326263.0
139311,R,23706510.0,R,117740572.0,R,2329005.0,R,120069577.0,R,143776087.0,R,31829851.0,R,3596583.0,R,4604658.0,R,8201241.0,R,59265448.0,R,94112649.0,R,153378097.0,R,161579338.0,R,30926713.0,R,51706016.0,R,287288.0,R,1466421.0,R,-70359838.0,R,-16900113.0,R,2416732.0,R,1146814.0,R,198185037.0,R,17021737.0,R,2299830.0,R,221070150.0,R,103481333.0,R,972371.0,R,151755.0,R,97332496.0,R,95321201.0,R,2011295.0,R,-18911408.0,R,0.0,R,-16900113.0,R,17282363,R,2001448,R,89531,R,261573,R,0,R,261573,R,11623037.0,R,0.0,R,1039004,R,0.0,R,643641,R,32940597,R,0,R,36241570,R,0,R,21664334,R,0,R,0,R,2709055,R,404985,R,946368,R,61966312,R,94906909,R,0.0,R,2425587.0,R,0.0,R,0,R,2425587,R,97332496,R,35650792,R,22752719,R,837512,R,382051,R,424930,R,212261,R,9703983,R,5014110,R,8970359,R,4685400,R,17155943,R,5939614,R,8475602,R,11638448.0,R,2595936.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2463632,R,0,R,95321201,R,41582091,R,14582091,R,10590849,R,6558503,R,2856527,R,19151140,1,R,2640045.0,R,50505168.0,R,11620660.0,R,24142993.0,1,R,-2298251.0,R,47204064.0,R,19306053.0,R,7686858.0,R,15408100.0,R,768965.0,R,0.0,R,0.0,R,968311.0,R,0.0,R,17145376.0,R,8669774.0,R,0.0,R,8669774.0,R,8475602.0,R,6697762.0,R,6697762.0,R,0.0,R,249857.0,R,249857.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1722155.0,R,1722155.0,R,0.0,1,R,17554648.0,R,19583154.0,R,2028506.0,R,1343398.0,R,1270883.0,R,-401515.0,R,-184260.0,R,-414292.0,R,97332496.0,R,2011295.0,R,-16900113.0,R,287288.0,R,56973341.0,R,95321201.0
139357,R,6108957.0,R,35890152.0,R,-1869013.0,R,34021139.0,R,40130096.0,R,15035930.0,R,0.0,R,4707031.0,R,4707031.0,R,0.0,R,29208031.0,R,29208031.0,R,33915062.0,R,2696644.0,R,34002092.0,R,0.0,R,0.0,R,-15447772.0,R,18554320.0,R,3495767.0,R,0.0,R,50809815.0,R,15385232.0,R,220477.0,R,69911291.0,R,35890152.0,R,0.0,R,0.0,R,37427999.0,R,38445823.0,R,-1017824.0,R,20400731.0,R,-828587.0,R,18554320.0,R,5167335,R,104387,R,0,R,0,R,0,R,0,R,474361.0,A,,R,0,A,,R,196482,R,5942565,R,0,R,12898745,R,0,R,16336510,R,0,R,0,R,1961559,R,0,R,288620,R,31485434,R,37427999,R,0.0,R,0.0,R,0.0,R,0,R,0,R,37427999,R,8549691,R,8229777,R,0,R,0,R,0,R,0,R,2406668,R,193294,R,4160203,R,1701092,R,4554464,R,2841685,R,4183156,R,0.0,R,0.0,A,,A,,A,,A,,R,14591641,R,1276879,R,38445823,R,14242727,R,7315977,R,1504104,R,2425632,R,0,R,12957383,1,R,1095015.0,R,26901839.0,R,800994.0,R,12847017.0,1,R,1543275.0,R,1411601.0,R,1895650.0,R,2107711.0,R,9350491.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,9350491.0,R,5167335.0,R,0.0,R,5167335.0,R,4183156.0,R,5167335.0,R,5167335.0,R,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,R,0.0,2,A,,A,,A,,A,,A,,A,,A,,R,2255918.0,R,35741644.0,R,1920521.0,R,36448994.0,R,17060338.0,R,0.0,R,38893880.0
