UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07
137759,R,23464332.0,R,102242991.0,R,23947683.0,R,126190674.0,R,149655006.0,R,19971208.0,R,1391153.0,R,6800168.0,R,8191321.0,R,11208998.0,R,61321037.0,R,72530035.0,R,80721356.0,R,5731888.0,R,105192358.0,R,12432595.0,R,0.0,R,-34451983.0,R,83172970.0,R,9556301.0,R,14147553.0,R,175341190.0,R,11131982.0,R,6809460.0,R,216986486.0,R,105409431.0,R,0.0,R,7031697.0,R,113229252.0,R,117429337.0,R,-4200085.0,R,87373055.0,R,0.0,R,83172970.0,R,18908103,R,5697553,R,13361654,R,1707149,R,0,R,1707149,R,2219707.0,Z,0.0,Z,0,Z,0.0,R,1966984,R,43861150,Z,0,R,34768457,Z,0,R,26241037,R,59086,Z,0,R,5354404,R,24669,R,67694,R,66515347,R,110376497,R,716257.0,R,3193012.0,Z,0.0,R,-1056514,R,2852755,R,113229252,R,45303300,R,22016265,Z,0,Z,0,Z,0,Z,0,R,8417720,R,4177340,R,9162188,R,4526896,R,21680610,R,10572082,R,19738382,R,3938140.0,R,1638460.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,9188997,R,0,R,117429337,R,42931043,R,13515155,R,7528307,R,6763215,R,500068,R,46191549,1,R,7307742.0,R,48425097.0,R,3541856.0,R,15372656.0,1,R,962385.0,R,9172950.0,R,2190032.0,R,4598552.0,R,20979571.0,R,1765718.0,R,4498707.0,Z,0.0,R,1592104.0,R,1196412.0,R,30032512.0,R,10272929.0,R,21201.0,R,10294130.0,R,19738382.0,R,10272929.0,R,10272929.0,R,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,21201.0,R,0.0,R,21201.0,1,R,11291385.0,R,17089503.0,R,5798118.0,R,5712789.0,R,594449.0,R,-509120.0,R,0.0,R,8109356.0,R,3909269.0,R,-4200087.0,R,83172969.0,R,149655006.0,R,6440000.0,R,117429337.0
137856,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,321611,R,579481,R,1272522,Z,0,Z,0,Z,0,A,,A,,Z,0,A,,R,0,R,2173614,Z,0,R,212816,Z,0,R,469470,Z,0,Z,0,R,0,Z,0,R,0,R,682286,R,2855900,A,,A,,A,,R,0,R,0,R,2855900,R,1026677,R,715517,R,0,R,0,R,0,R,0,R,0,R,0,R,160011,R,126346,R,224932,R,176455,R,0,A,,A,,A,,A,,A,,A,,R,131594,R,0,R,1543214,R,1018318,R,266301,R,238809,R,0,R,0,R,19786,1,R,129854.0,R,272785.0,R,566820.0,R,674046.0,1,R,1740.0,R,4299.0,R,10986.0,R,8426.0,R,370391.0,R,99079.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,469470.0,R,469470.0,R,0.0,R,469470.0,R,0.0,R,370391.0,R,370391.0,R,0.0,R,99079.0,R,99079.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,R,0.0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
137865,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,737089,R,311148,R,87689,R,56801,R,37468,R,19333,A,,A,,R,6143,A,,R,0,R,1198870,Z,0,R,3729633,R,0,R,1853269,R,87689,R,0,R,0,R,0,R,0,R,5670591,R,6869461,A,,A,,A,,R,0,R,0,R,6869461,R,1436971,R,1087328,R,2003,R,1860,R,0,R,0,R,0,R,0,R,501024,R,343121,R,681711,R,525147,R,0,A,,A,,A,,A,,A,,A,,R,162266,R,30000,R,2783975,R,1987456,R,634253,R,162066,R,0,R,0,R,200,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,708173.0,R,1135096.0,R,87689.0,R,0.0,R,37468.0,R,19333.0,R,1987759.0,R,1987759.0,R,0.0,R,1987759.0,R,0.0,R,708173.0,R,708173.0,R,0.0,R,1135096.0,R,1135096.0,R,0.0,R,87689.0,R,87689.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,37468.0,R,37468.0,Z,0.0,R,19333.0,R,19333.0,R,0.0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
138187,R,64989279.0,R,242856329.0,R,64896719.0,R,307753048.0,R,372742327.0,R,47629240.0,R,608925.0,R,21132066.0,R,21740991.0,R,15940062.0,R,144111381.0,R,160051443.0,R,181792434.0,R,4529807.0,R,260468351.0,R,33961634.0,R,0.0,R,-60380659.0,R,234049326.0,R,32987698.0,R,3139252.0,R,340116390.0,R,29445372.0,R,1173312.0,R,406862024.0,R,158979678.0,R,0.0,R,29134993.0,R,321079723.0,R,334756507.0,R,-13676784.0,R,247726110.0,R,0.0,R,234049326.0,R,70691974,R,1130065,R,0,R,0,R,0,R,0,R,7220367.0,R,0.0,R,33040,R,0.0,R,901731,R,79977177,R,0,R,95308089,R,0,R,103669207,R,34269621,R,0,R,0,R,333423,R,352264,R,233932604,R,313909781,R,1263200.0,R,5906742.0,R,0.0,R,0,R,7169942,R,321079723,R,114961413,R,73588563,R,0,R,0,R,0,R,0,R,35700003,R,15325291,R,35297139,R,18630148,R,47620198,R,16328988,R,65160587,R,12237375.0,R,1069633.0,R,0.0,R,0.0,R,0.0,R,0.0,R,23779792,R,23779792,R,334756507,R,148722415,R,51334394,R,27109996,R,11017586,R,548299,R,96023817,1,R,22684499.0,R,125161923.0,R,4266508.0,R,44035777.0,1,R,1095293.0,R,8289292.0,R,263299.0,R,3593463.0,R,81961142.0,R,9610244.0,R,12634333.0,R,0.0,R,7190301.0,R,5936895.0,R,117332915.0,R,47636757.0,R,4535571.0,R,52172328.0,R,65160587.0,R,36444195.0,R,33275940.0,R,3168255.0,R,6356302.0,R,5803721.0,R,552581.0,R,5617882.0,R,5129495.0,R,488387.0,R,0.0,R,0.0,R,0.0,R,1201844.0,R,1097362.0,R,104482.0,R,2552105.0,R,2330239.0,R,221866.0,1,R,66035930.0,R,88705021.0,R,22669091.0,R,333565.0,R,25065976.0,R,-2730450.0,R,0.0,R,-20242687.0,R,350966665.0,R,6782591.0,R,334294066.0,R,123289256.0,R,15940062.0,R,344184073.0
138284,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,426874,R,545719,R,2314,Z,0,Z,0,Z,0,A,,A,,Z,0,A,,R,7200,R,982107,Z,0,R,2551425,Z,0,R,1076893,R,48461,Z,0,R,3951,Z,0,R,0,R,3680730,R,4662837,A,,A,,A,,R,34628,R,34628,R,4697465,R,2555489,R,1626069,Z,0,Z,0,R,6238,R,6100,R,29241,Z,0,R,536735,R,379833,R,627970,R,420645,R,572449,A,,A,,A,,A,,A,,A,,R,211880,R,0,R,4540002,R,2432647,R,833075,R,286678,R,0,R,0,R,987602,1,R,219563.0,R,2762185.0,R,331326.0,R,1086651.0,1,R,-7683.0,R,376944.0,R,142472.0,R,60766.0,R,754537.0,R,140534.0,R,48461.0,Z,0.0,R,2170.0,R,34191.0,R,979893.0,R,407444.0,R,0.0,R,407444.0,R,572449.0,R,305828.0,R,305828.0,R,0.0,R,19209.0,R,19209.0,R,0.0,R,46046.0,R,46046.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,36361.0,R,36361.0,R,0.0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
138354,R,115145951.0,R,140225761.0,R,33972782.0,R,174198543.0,R,289344494.0,R,57867830.0,R,0.0,R,19796735.0,R,19796735.0,R,0.0,R,200482170.0,R,200482170.0,R,220278905.0,R,45036343.0,R,172160297.0,R,3371834.0,R,0.0,R,-93635055.0,R,81897076.0,R,11589150.0,R,38872758.0,R,222241595.0,R,84569897.0,R,3463024.0,R,360736424.0,R,188576127.0,R,0.0,R,0.0,R,221350345.0,R,247290920.0,R,-25940575.0,R,107837651.0,R,0.0,R,81897076.0,R,61520508,R,17768196,R,364854,R,165410,R,165410,R,0,R,3284786.0,R,0.0,R,0,R,0.0,R,1789197,R,84892951,R,0,R,86908926,R,0,R,26400015,R,13153857,R,0,R,4586963,R,869573,R,3085310,R,135004644,R,219897595,R,1309315.0,R,143435.0,R,0.0,R,0,R,1452750,R,221350345,R,65246874,R,46457511,R,12159575,R,4360453,R,24728346,R,6765779,R,30055199,R,14450506,R,11733131,R,6916991,R,26764830,R,11324465,R,28586665,R,22600711.0,R,7396745.0,R,0.0,R,0.0,R,0.0,R,0.0,R,25415589,R,0,R,247290920,R,97672450,R,25466668,R,12507338,R,9600777,R,0,R,102043687,1,R,15325001.0,R,79188782.0,R,2786216.0,R,27282356.0,1,R,6602215.0,R,96712405.0,R,42250127.0,R,30585474.0,R,16098516.0,R,7333186.0,R,13253024.0,R,0.0,R,7116307.0,R,12980646.0,R,56781679.0,R,28195014.0,R,0.0,R,28195014.0,R,28586665.0,R,7993738.0,R,7993738.0,R,0.0,R,135603.0,R,135603.0,R,0.0,R,6580806.0,R,6580806.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,13484867.0,R,13484867.0,R,0.0,1,R,63513251.0,R,66401120.0,R,2887869.0,R,2859382.0,R,0.0,R,0.0,R,28487.0,R,-112498967.0,R,129344711.0,R,26304382.0,R,227866009.0,R,138851392.0,R,38155434.0,R,245031560.0
138372,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,738227,R,468716,R,0,R,98085,R,79635,R,18450,A,,A,,R,124700,A,,R,0,R,1429728,R,0,R,6342464,R,0,R,876794,R,0,R,0,R,0,R,0,R,0,R,7219258,R,8648986,A,,A,,A,,R,0,R,0,R,8648986,R,3294526,R,2476281,R,0,R,0,R,0,R,0,R,590646,R,428914,R,643552,R,451997,R,887332,R,622358,R,1170425,A,,A,,A,,A,,A,,A,,R,0,R,0,R,6586481,R,3979550,R,1445506,R,263113,R,0,R,0,R,898312,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,876794.0,R,0.0,R,310126.0,R,0.0,R,16974.0,R,0.0,R,1203894.0,R,33469.0,R,0.0,R,33469.0,R,1170425.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,33469.0,R,33469.0,R,0.0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
138479,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1992891,R,0,R,3103888,R,0,R,0,R,0,A,,A,,R,23067,A,,R,0,R,5119846,R,0,R,0,R,0,R,1558058,R,0,R,0,R,0,R,0,R,0,R,1558058,R,6677904,A,,A,,A,,R,0,R,0,R,6677904,R,4945808,R,4945808,R,0,R,0,R,0,R,0,R,420647,R,420647,R,1274752,R,1274752,R,1974146,R,1974146,R,2101128,A,,A,,A,,A,,A,,A,,R,0,R,0,R,10716481,R,8615353,R,731121,R,0,R,0,R,0,R,1370007,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,1172588.0,R,791904.0,R,222544.0,R,0.0,R,17034.0,R,0.0,R,2204070.0,R,102942.0,R,0.0,R,102942.0,R,2101128.0,R,0.0,R,0.0,R,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,102942.0,R,102942.0,R,0.0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
138488,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,523341,R,342961,R,31981,R,79756,R,64205,R,15551,A,,A,,R,45267,A,,R,0,R,1023306,R,0,R,6051848,R,0,R,509855,R,0,R,0,R,0,R,0,R,0,R,6561703,R,7585009,A,,A,,A,,R,0,R,0,R,7585009,R,3138616,R,2138616,R,0,Z,0,R,0,Z,0,R,559213,R,421991,R,607196,R,497708,R,1272004,R,896448,R,734826,A,,A,,A,,A,,A,,A,,R,0,R,0,R,6311855,R,3954763,R,1548945,R,151631,R,0,R,0,R,656516,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,507778.0,R,153000.0,R,126712.0,R,0.0,R,0.0,R,0.0,R,787490.0,R,52664.0,R,0.0,R,52664.0,R,734826.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,52664.0,R,52664.0,R,0.0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
138497,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,1258771,R,248694,R,0,R,77791,R,0,R,77791,A,,A,,R,0,A,,R,0,R,1585256,R,0,R,2196261,R,0,R,1409418,R,379553,R,0,R,0,R,2135,R,0,R,3987367,R,5572623,A,,A,,A,,R,0,R,0,R,5572623,R,2801909,R,1022438,R,0,R,0,R,2035290,Z,0,R,208877,R,126537,R,256195,R,161741,R,1251959,R,710084,R,365026,A,,A,,A,,A,,A,,A,,R,0,R,0,R,6919256,R,2020800,R,617019,R,710188,R,350000,R,0,R,3221249,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,798480.0,R,328610.0,R,326163.0,R,62758.0,R,44310.0,R,0.0,R,1560321.0,R,1195295.0,R,0.0,R,1195295.0,R,365026.0,R,433454.0,R,433454.0,R,0.0,R,289247.0,R,289247.0,R,0.0,R,326163.0,R,326163.0,Z,0.0,R,62758.0,R,62758.0,Z,0.0,R,44310.0,R,44310.0,Z,0.0,R,39363.0,R,39363.0,R,0.0,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
138558,R,20859033.0,R,74493662.0,R,2405433.0,R,76899095.0,R,97758128.0,R,15685552.0,R,0.0,R,3360768.0,R,3360768.0,R,0.0,R,77804074.0,R,77804074.0,R,81164842.0,R,9600390.0,R,74493662.0,R,919786.0,R,2207431.0,R,-54942431.0,R,22678448.0,R,868472.0,Z,0.0,R,109185240.0,R,10666153.0,R,41750.0,R,120761615.0,R,46267953.0,Z,0.0,Z,0.0,R,78818975.0,R,59738592.0,R,19080383.0,R,3673092.0,R,-75027.0,R,22678448.0,R,11737675,R,175219,R,0,R,0,R,0,R,0,R,8752853.0,Z,0.0,Z,0,Z,0.0,R,573148,R,21238895,Z,0,R,22140873,Z,0,R,12006187,R,128433,R,325656,R,1243567,R,294297,R,0,R,36139013,R,57377908,Z,0.0,R,21441067.0,Z,0.0,R,0,R,21441067,R,78818975,R,20255909,R,11309792,Z,0,Z,0,R,964509,R,498410,R,7853798,R,2835500,R,3695746,R,1674130,R,9043653,R,2360643,R,7696122,R,8171759.0,R,2540904.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,2057096,R,0,R,59738592,R,21219379,R,10970927,R,6787076,R,3914532,R,793,R,16845885,1,R,1171022.0,R,29572848.0,R,1612331.0,R,7894017.0,1,R,886075.0,R,47587602.0,R,7988059.0,R,7791535.0,R,7044109.0,R,3588105.0,R,3717204.0,Z,0.0,R,3152833.0,R,0.0,R,17502251.0,R,9806129.0,R,0.0,R,9806129.0,R,7696122.0,R,3912973.0,R,3912973.0,R,0.0,R,1665059.0,R,1665059.0,R,0.0,R,2098487.0,R,2098487.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,2129610.0,R,2129610.0,R,0.0,1,R,17667420.0,R,21693997.0,R,4026577.0,R,1033312.0,R,3141819.0,R,59543.0,R,-208097.0,R,1918832.0,R,62518163.0,R,23654196.0,R,80461441.0,R,16511054.0,R,2160000.0,R,59276237.0
138682,R,5767050.0,R,33306380.0,R,0.0,R,33306380.0,R,39073430.0,R,5398714.0,R,0.0,R,2332090.0,R,2332090.0,R,0.0,R,22052658.0,R,22052658.0,R,24384748.0,R,5941964.0,R,33238528.0,R,399124.0,R,0.0,R,-19492220.0,R,14145432.0,R,1457005.0,R,1800198.0,R,45235538.0,R,11643956.0,R,0.0,R,60136697.0,R,29494398.0,R,0.0,R,0.0,R,34598648.0,R,24832470.0,R,9766178.0,R,4549432.0,R,-170178.0,R,14145432.0,R,5101716,R,28079,R,0,R,0,R,0,R,0,R,826417.0,A,,R,0,A,,R,257182,R,6213394,R,0,R,11124838,R,0,R,9312603,R,168311,R,0,R,156877,R,3704,R,6446279,R,27212612,R,33426006,R,0.0,R,1172642.0,R,0.0,R,0,R,1172642,R,34598648,R,7439129,R,6083181,R,0,R,0,R,0,R,0,R,2882827,R,2266944,R,1599953,R,1476911,R,3478552,R,2388321,R,6952937,R,0.0,R,0.0,A,,A,,A,,A,,R,2479072,R,0,R,24832470,R,12215357,R,3203709,R,4466374,R,2136118,R,3704,R,2807208,1,R,2323747.0,R,17486407.0,R,1110980.0,R,4072290.0,1,R,155325.0,R,3586816.0,R,4830984.0,R,991442.0,R,9312603.0,R,1235362.0,R,0.0,R,0.0,R,0.0,R,0.0,R,10547965.0,R,3595028.0,R,0.0,R,3595028.0,R,6952937.0,R,0.0,R,0.0,R,0.0,R,1235362.0,R,1235362.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,2359666.0,R,2359666.0,R,0.0,2,A,,A,,A,,A,,A,,A,,A,,R,5835608.0,R,33426005.0,R,6999870.0,R,29097017.0,R,11136386.0,R,0.0,R,22231421.0
138716,R,15608864.0,R,195302863.0,R,859654.0,R,196162517.0,R,211771381.0,R,25108952.0,R,4098292.0,R,11247842.0,R,15346134.0,R,87615894.0,R,121830041.0,R,209445935.0,R,224792069.0,R,23110880.0,R,100960617.0,R,80440.0,Z,0.0,R,-112063673.0,R,-11022616.0,R,3911479.0,R,14112338.0,R,318180676.0,R,31535575.0,R,0.0,R,367740068.0,R,181748793.0,R,0.0,R,9311588.0,R,113050164.0,R,111585760.0,R,1464404.0,R,-12487020.0,R,0.0,R,-11022616.0,R,16871020,R,10670427,R,476827,R,1298149,Z,0,R,1298149,R,17957645.0,Z,0.0,R,580711,Z,0.0,R,1418106,R,49272885,Z,0,R,25828615,Z,0,R,36782371,Z,0,Z,0,R,1155275,R,11018,R,0,R,63777279,R,113050164,R,0.0,R,0.0,R,0.0,R,0,R,0,R,113050164,R,33297380,R,21779660,R,815897,R,314354,R,3572446,R,1709737,R,6809018,R,3920947,R,6601037,R,3079477,R,17160941,R,5906913,R,13530774,R,17568134.0,R,2209897.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,12230133,R,2624555,R,111585760,R,41545540,R,15890124,R,5443332,R,9540420,R,2685285,R,36481059,1,R,4853700.0,R,49309879.0,R,5728727.0,R,13301669.0,1,R,1794408.0,R,71780554.0,R,14754093.0,R,11807283.0,R,20054306.0,R,4556930.0,R,0.0,R,0.0,R,0.0,R,767384.0,R,25378620.0,R,11847846.0,R,0.0,R,11847846.0,R,13530774.0,R,9541379.0,R,9541379.0,R,0.0,R,149016.0,R,149016.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,88187.0,R,88187.0,R,0.0,R,2069264.0,R,2069264.0,R,0.0,1,R,3275118.0,R,4114598.0,R,839480.0,R,27244.0,R,802084.0,R,7000.0,R,3152.0,R,1464404.0,R,113050164.0,R,1464404.0,R,-12487020.0,R,80440.0,R,91714186.0,R,111585760.0
138840,R,6954660.0,R,32815536.0,R,0.0,R,32815536.0,R,39770196.0,R,6452287.0,R,0.0,R,5776643.0,R,5776643.0,R,0.0,R,25477038.0,R,25477038.0,R,31253681.0,R,6817133.0,R,32815536.0,R,265841.0,R,0.0,R,-24929708.0,R,8151669.0,R,1405553.0,R,7240805.0,R,39392078.0,R,13032278.0,R,2292440.0,R,63363154.0,R,30547618.0,R,0.0,R,0.0,R,38353338.0,R,37308614.0,R,1044724.0,R,7183678.0,R,-76733.0,R,8151669.0,R,4926671,R,107151,R,0,R,0,R,0,R,0,R,0.0,A,,R,669280,A,,R,813569,R,6516671,R,0,R,12639336,R,0,R,18209161,R,31747,R,0,R,206470,R,2528,R,48756,R,31137998,R,37654669,R,0.0,R,698669.0,R,0.0,R,0,R,698669,R,38353338,R,12155851,R,9653898,R,0,R,0,R,0,R,0,R,920795,R,657540,R,2374576,R,1840111,R,10511970,R,4376595,R,7169832,R,0.0,R,0.0,A,,A,,A,,A,,R,4175590,R,0,R,37308614,R,16528144,R,4936763,R,6287382,R,2084078,R,2527,R,7469720,1,R,3198741.0,R,19954662.0,R,1626456.0,R,4713724.0,1,R,831745.0,R,4915144.0,R,5190677.0,R,1472722.0,R,9841181.0,R,2329011.0,R,0.0,R,0.0,R,0.0,R,0.0,R,12170192.0,R,5000360.0,R,0.0,R,5000360.0,R,7169832.0,R,4885520.0,R,4885520.0,R,0.0,R,114840.0,R,114840.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,2,A,,A,,A,,A,,A,,A,,A,,R,2667724.0,R,37654669.0,R,967991.0,R,8151670.0,R,8151670.0,R,0.0,R,37308614.0
138901,R,4496325.0,R,39683769.0,R,69628.0,R,39753397.0,R,44249722.0,R,5619921.0,R,321526.0,R,1761461.0,R,2082987.0,R,8389428.0,R,26760606.0,R,35150034.0,R,37233021.0,R,10611363.0,R,30641206.0,R,0.0,R,0.0,R,-28615947.0,R,2025259.0,R,3401946.0,R,4085321.0,R,51626755.0,R,3944491.0,R,0.0,R,63058513.0,R,23374744.0,Z,0.0,Z,0.0,R,22418087.0,R,21877174.0,R,540913.0,R,1484346.0,R,0.0,R,2025259.0,R,2678788,R,2198317,R,100362,R,704373,Z,0,R,704373,R,7115.0,Z,0.0,R,43205,Z,0.0,R,280308,R,6012468,Z,0,R,8588530,Z,0,R,7378519,Z,0,Z,0,R,434744,Z,0,R,0,R,16401793,R,22414261,Z,0.0,R,0.0,Z,0.0,R,3826,R,3826,R,22418087,R,4748647,R,3190750,R,0,R,0,R,40295,R,26086,R,876437,R,536668,R,3866599,R,1943359,R,3955696,R,1773321,R,3919954,R,33385.0,Z,0.0,R,0.0,Z,0.0,R,0.0,Z,0.0,R,4436161,R,484563,R,21877174,R,7954747,R,2350599,R,3899618,R,1225162,R,536543,R,5910505,1,R,681903.0,R,11697728.0,R,4175050.0,R,3095782.0,1,R,124093.0,R,14802244.0,R,6104704.0,R,2524139.0,R,4517826.0,R,1677297.0,R,0.0,Z,0.0,R,60122.0,R,30.0,R,6255275.0,R,2335321.0,R,0.0,R,2335321.0,R,3919954.0,R,2272540.0,R,2272540.0,R,0.0,R,62781.0,R,62781.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,R,0.0,1,R,467185.0,R,605424.0,R,138239.0,R,0.0,R,138239.0,R,0.0,R,0.0,R,537087.0,R,22414261.0,R,540913.0,R,2025259.0,R,0.0,R,0.0,R,21877174.0
